,classes,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-spacing,stalk-shape,veil-color,ring-number,population,latitude,longitude
328,0,0,3,9,4.73,2,-1,0,2,1,5.0,57.54293495,-98.66333516
329,0,0,2,8,-4.52,2,-1,0,2,1,12.0,57.7334682,-98.13450817
330,1,2,2,0,-1.27,2,-1,0,2,1,8.0,57.58285405,-97.82497323
331,0,0,3,8,-2.23,2,-1,0,2,1,5.0,57.22408973,-98.51395777
332,0,0,2,9,1.53,2,-1,0,2,1,1.0,57.42104733,-97.98625857
333,0,0,2,9,0.71,2,-1,0,2,1,5.0,58.0909341,-98.42536488
334,0,2,2,8,-2.38,2,-1,0,2,1,11.0,57.47006639,-98.53546624
335,0,2,0,0,-1.08,2,-1,1,2,1,5.0,57.34176553,-96.28330613
336,0,2,2,0,3.4,2,-1,0,2,1,-5.0,57.74359138,-98.88885279
337,0,0,3,9,0.91,2,-1,0,2,1,3.0,57.45234341,-96.87132147
338,0,2,0,3,-8.87,2,-1,0,2,1,3.0,58.33149503,-98.44465545
339,0,2,2,0,-1.23,2,-1,0,2,1,-5.0,57.48393813,-99.03030167
340,0,2,3,8,2.07,2,-1,0,2,1,3.0,57.43836035,-98.85014034
341,0,0,2,8,4.61,2,-1,0,2,1,14.0,57.29552498,-98.2046796
342,0,2,3,0,8.49,2,-1,0,2,1,4.0,57.99101101,-98.32347148
343,0,3,0,9,1.53,2,0,1,2,1,0.0,57.19517772,-97.84420335
344,0,0,2,9,7.26,2,-1,0,2,1,9.0,57.29643492,-98.24955887
345,0,2,0,0,2.67,2,0,1,2,1,24.0,57.70860385,-98.52330645
346,0,2,0,9,4.02,2,0,1,2,1,1.0,57.35302212,-96.66992788
347,0,2,3,9,6.84,2,-1,0,2,1,11.0,57.34067095,-97.86345506
348,0,3,3,3,-4.82,2,0,1,2,1,8.0,57.09097597,-100.0374004
349,0,2,0,0,-6.81,2,-1,0,2,1,-3.0,57.68583723,-98.1929259
350,0,3,3,3,2.75,2,0,1,2,1,19.0,57.70915112,-97.74041389
351,0,3,2,0,3.32,2,-1,0,2,1,7.0,57.94706089,-97.15198878
352,0,0,2,8,0.59,2,-1,0,2,1,6.0,57.32966994,-98.93923043
353,0,0,3,9,0.96,2,-1,0,2,1,2.0,57.70544099,-98.26573382
354,0,2,2,9,8.95,2,-1,0,2,1,6.0,57.42529149,-97.23465388
355,0,5,0,3,2.27,2,-1,0,2,1,5.0,57.21967051,-96.84754835
356,0,3,2,0,4.98,2,-1,0,2,1,8.0,57.17906288,-98.02813113
357,1,2,2,0,11.29,2,-1,0,2,1,5.0,57.52189677,-99.92671776
358,0,2,2,0,-4.66,2,-1,0,2,1,-1.0,57.74306478,-97.51792035
359,0,2,2,9,0.93,2,-1,0,2,1,2.0,57.57424626,-98.74803926
360,0,2,0,0,-2.55,2,0,1,2,1,3.0,57.4634575,-96.83564681
361,0,2,0,0,-1.67,2,0,1,2,1,23.0,57.35065531,-97.78013311
362,0,3,3,0,2.1,2,0,1,2,1,19.0,57.2594433,-98.52042117
363,0,3,2,0,0.9,2,-1,0,2,1,7.0,57.75138535,-97.10966749
364,0,2,3,9,-4.8,2,-1,0,2,1,12.0,57.87888869,-99.08525374
365,0,3,0,0,5.53,2,-1,0,2,1,5.0,57.6400337,-96.91764922
366,0,2,2,9,-2.7,2,-1,0,2,1,2.0,57.27457483,-98.7027064
367,0,2,0,9,0.47,2,0,1,2,1,8.0,57.63033488,-96.24820046
368,0,0,2,9,4.1,2,-1,0,2,1,3.0,57.94102942,-97.95046951
369,0,2,0,3,-0.6,2,0,1,2,1,7.0,57.45656813,-99.5331453
370,0,2,2,9,6.3,2,-1,0,2,1,5.0,57.4932345,-97.56220696
371,0,3,2,0,4.9,2,-1,0,2,1,-7.0,57.80248258,-96.61747146
372,0,2,3,9,0.39,2,-1,0,2,1,8.0,58.0971978,-98.03173564
373,0,5,0,0,-1.02,2,-1,0,2,1,-2.0,57.30492055,-98.09287942
374,0,2,3,8,-0.83,2,-1,0,2,1,2.0,57.617934,-96.72662664
375,0,0,3,8,3.01,2,-1,0,2,1,12.0,57.61914242,-99.38807933
376,0,5,0,0,1.39,2,-1,0,2,1,-5.0,57.67595483,-99.51038412
377,0,0,2,9,5.27,2,-1,0,2,1,9.0,57.35461873,-97.9349691
378,0,2,2,9,-2.24,2,-1,0,2,1,9.0,57.81704086,-98.81259873
379,0,0,2,9,4.73,2,-1,0,2,1,11.0,57.6418048,-97.31393934
380,1,2,2,0,8.44,2,-1,0,2,1,5.0,57.9056479,-98.10766995
381,0,2,3,0,-4.96,2,0,1,2,1,1.0,58.05868793,-97.66325383
382,0,2,2,8,0.02,2,-1,0,2,1,12.0,57.67327814,-97.0238275
383,0,0,3,8,4.25,2,-1,0,2,1,11.0,57.4908261,-100.8069692
384,0,2,0,0,-1.74,2,-1,1,2,1,0.0,57.28672967,-95.99706417
385,1,2,3,0,-1.18,2,-1,0,2,1,-1.0,10.0,-97.90747551
386,0,2,2,0,0.94,2,-1,0,2,1,4.0,57.83227183,-97.18278089
387,0,2,3,0,-9.41,2,0,1,2,1,15.0,57.49827444,-100.1537101
388,0,0,2,0,-1.67,2,-1,0,2,1,11.0,57.4177474,-98.81990483
389,0,2,3,9,0.93,2,-1,0,2,1,3.0,57.49987413,-97.55018389
390,0,0,3,9,-2.74,2,-1,0,2,1,7.0,57.73169786,-98.08112057
391,0,2,3,9,2.71,2,-1,0,2,1,8.0,57.90781674,-97.8205892
392,0,0,2,8,0.91,2,-1,0,2,1,11.0,57.88386506,-97.68408307
393,0,2,0,3,3.62,2,-1,0,2,1,-3.0,57.59418462,-97.70777946
394,0,3,2,0,0.08,2,-1,0,2,1,7.0,57.38160855,-99.52907263
395,0,2,0,3,0.59,2,0,1,2,1,16.0,57.84232994,-98.11099529
396,0,2,3,8,3.15,2,-1,0,2,1,7.0,57.2943646,-98.46047014
397,0,2,2,9,3.77,2,-1,0,2,1,-5.0,57.25093109,-97.68682292
398,0,2,0,3,2.59,2,-1,0,2,1,4.0,57.45604506,-98.69694596
399,1,2,3,0,7.89,2,-1,0,2,1,-1.0,57.69452403,-98.78411373
400,0,0,2,8,12.87,2,-1,0,2,1,9.0,57.5276791,-98.57149385
401,0,0,2,8,-0.55,2,-1,0,2,1,8.0,57.05936677,-97.01538359
402,1,2,2,0,6.28,2,-1,0,2,1,-3.0,57.77304813,-99.04488652
403,0,0,3,9,-9.05,2,-1,0,2,1,5.0,57.57215117,-98.11419129
404,0,2,3,8,2.64,2,-1,0,2,1,4.0,57.47674124,-99.71516683
405,0,2,2,9,-0.18,2,-1,0,2,1,8.0,57.51100113,-97.56124697
406,0,0,2,9,1.71,2,-1,0,2,1,6.0,57.73922918,-97.74799629
407,0,2,3,8,1.97,2,-1,0,2,1,8.0,57.30286643,-98.23077237
408,0,2,3,8,1.22,2,-1,0,2,1,5.0,57.26568454,-100.2127935
409,0,2,2,0,4.96,2,-1,0,2,1,4.0,57.42351012,-98.99768092
410,0,2,3,8,-0.59,2,-1,0,2,1,5.0,57.370351,-97.79841208
411,0,2,3,0,1.07,2,0,1,2,1,4.54,57.73893546,-97.50533189
412,0,2,2,0,3.41,2,-1,0,2,1,11.0,57.95999641,-99.62159754
413,0,2,2,9,2.18,2,-1,0,2,1,0.0,57.71713714,-99.14090808
414,1,2,2,0,11.64,2,-1,0,2,1,9.0,57.3605706,-99.46021764
415,0,0,2,9,1.93,2,-1,0,2,1,11.0,57.93435383,-97.71035556
416,0,2,0,8,5.16,2,0,1,2,1,1.0,57.30237566,-97.37208349
417,1,2,3,0,3.19,2,-1,0,2,1,4.0,57.84723182,-96.74499657
418,0,2,2,9,12.22,2,-1,0,2,1,13.0,57.43649982,-97.93353513
419,0,3,0,3,-6.44,2,0,1,2,1,16.0,57.60260156,-96.22840593
420,0,2,2,8,2.53,2,-1,0,2,1,10.0,57.58278372,-99.85477548
421,0,0,2,8,11.06,2,-1,0,2,1,1.0,57.67606053,-98.07658176
422,1,2,2,0,2.78,2,-1,0,2,1,0.0,57.56612372,-98.42800572
423,0,3,2,0,5.22,2,-1,0,2,1,10.0,57.82592515,-98.80627566
424,0,2,3,8,6.54,2,-1,0,2,1,12.0,57.65899692,-99.26399129
425,0,2,3,8,-2.74,2,0,1,2,1,0.0,57.10217617,-97.10221693
426,0,3,2,0,-4.47,2,-1,0,2,1,-2.0,57.05017011,-95.06095757
427,0,0,3,8,4.14,2,-1,0,2,1,10.0,57.97644603,-97.95586833
428,0,2,3,8,5.62,2,0,1,2,1,25.0,57.7523777,-98.50199371
429,0,3,0,0,-3.13,2,-1,0,2,1,-5.0,57.3079307,-99.67095703
430,0,2,2,8,-0.98,2,-1,0,2,1,1.0,57.29479801,-98.70823744
431,0,2,2,9,7.58,2,-1,0,2,1,-1.0,57.44586427,-98.3371523
432,0,0,3,9,5.36,2,-1,0,2,1,-2.0,57.55337357,-99.64199158
433,0,0,3,9,10.6,2,-1,0,2,1,8.0,57.42240226,-96.69003675
434,0,3,3,8,6.07,2,0,1,2,1,0.0,57.50766584,-100.0918767
435,0,0,3,8,-2.9,2,-1,0,2,1,8.0,57.34271334,-95.67254645
436,0,2,0,9,6.3,2,0,1,2,1,8.0,57.43543488,-96.60187151
437,0,2,2,8,7.06,2,-1,0,2,1,11.0,57.87912051,-97.61289998
438,0,0,2,9,3.32,2,-1,0,2,1,4.0,57.62678485,-96.91763146
439,0,2,2,0,2.38,2,-1,0,2,1,-3.0,57.20639628,-98.25717406
440,0,2,2,8,-0.08,2,-1,0,2,1,7.0,57.51873678,-97.23282931
441,0,2,2,8,0.56,2,-1,0,2,1,6.0,57.60099489,-98.8865417
442,0,2,2,9,2.04,2,-1,0,2,1,-3.0,57.5158297,-99.55245511
443,0,2,2,8,2.57,2,-1,0,2,1,7.0,57.0233844,-99.65010655
444,0,2,3,9,0.35,2,-1,0,2,1,6.0,57.25927942,-97.07431714
445,0,2,2,0,4.12,2,-1,0,2,1,0.0,57.36722961,-96.75563252
446,0,2,3,8,12.17,2,-1,0,2,1,7.0,57.76654575,-98.51377415
447,0,3,2,0,5.14,2,-1,0,2,1,0.0,57.84419784,-98.15669731
448,0,0,3,8,-2.18,2,-1,0,2,1,-1.0,57.69244913,-97.45210946
449,0,2,0,0,-5.5,2,-1,1,2,1,-3.0,57.68849149,-98.75795701
450,0,2,2,8,6.48,2,-1,0,2,1,6.0,57.47960649,-99.87356673
451,0,0,3,8,1.77,2,-1,0,2,1,14.0,57.6525033,-99.59386724
452,0,0,3,9,-1.01,2,-1,0,2,1,6.0,57.48302339,-96.97463286
453,0,2,0,9,6.67,2,0,1,2,1,-1.0,57.73697043,-100.1665089
454,0,0,3,8,-0.42,2,-1,0,2,1,9.0,57.15198427,-98.62703817
455,0,2,3,3,0.64,2,0,1,2,1,22.0,57.79480987,-96.90376955
456,0,0,3,8,3.79,2,-1,0,2,1,2.0,57.56056719,-98.14977179
457,0,0,3,9,0.79,2,-1,0,2,1,7.0,57.19372774,-99.59237098
458,0,3,2,9,-3.36,2,-1,0,2,1,3.0,57.18695122,-97.74235339
459,0,3,2,0,0.22,2,-1,0,2,1,1.0,57.55922239,-98.61557213
460,0,2,3,8,2.75,2,-1,0,2,1,11.0,57.2860143,-98.70276185
461,0,3,2,9,10.83,2,-1,0,2,1,0.0,57.6156194,-98.59714367
462,0,0,3,8,4.61,2,-1,0,2,1,5.0,56.94940519,-97.71119857
463,0,2,2,9,5.58,2,-1,0,2,1,6.0,57.68504111,-97.79268919
464,0,2,0,0,-0.26,2,-1,0,2,1,-2.0,57.58592609,-97.34620129
465,0,3,2,0,6.16,2,-1,0,2,1,0.0,57.33641694,-97.83613428
466,0,2,3,0,0.76,2,-1,0,2,1,7.0,58.13841537,-99.09785055
467,0,2,3,9,-1.26,2,-1,0,2,1,19.0,57.69622961,-98.4358907
468,0,0,2,9,1.61,2,-1,0,2,1,10.0,57.35392712,-98.45819179
469,0,3,2,9,-5.45,2,-1,0,2,1,11.0,57.17276472,-100.0905395
470,0,2,2,9,-5.54,2,-1,0,2,1,4.0,57.36346785,-97.46179306
471,0,2,2,8,0.3,2,-1,0,2,1,4.0,57.49334907,-97.70826483
472,0,3,0,8,2.16,2,0,1,2,1,2.0,58.06389663,-97.96694022
473,0,5,0,3,-0.46,2,-1,0,2,1,-6.0,57.49397818,-96.79931685
474,0,3,3,9,4.84,2,0,1,2,1,7.0,10.0,-100.5399259
475,0,3,0,3,-0.07,2,-1,0,2,1,-3.0,57.12515281,-97.50969157
476,0,2,0,0,0.87,2,-1,0,2,1,1.0,57.24262926,-98.64507671
477,0,0,2,8,4.7,2,-1,0,2,1,11.0,57.8083882,-98.35380299
478,0,2,3,0,6.0,2,0,1,2,1,4.0,57.56694709,-96.47400056
479,0,0,2,9,6.48,2,-1,0,2,1,2.0,57.33305478,-98.04536814
480,0,0,2,9,6.9,2,-1,0,2,1,8.0,57.81735066,-97.41991546
481,0,0,2,9,4.32,2,-1,0,2,1,6.0,57.30089063,-99.55547401
482,0,3,3,8,2.71,2,0,1,2,1,0.0,57.97789267,-95.90401599
483,0,3,0,3,6.01,2,-1,1,2,1,4.0,57.55837709,-97.8336448
484,0,3,3,8,-1.53,2,0,1,2,1,4.54,57.65109748,-100.0170629
485,0,3,2,9,-4.56,2,-1,0,2,1,1.0,57.39913153,-97.98186363
486,0,2,2,0,7.39,2,-1,0,2,1,7.0,57.21474141,-97.36529063
487,0,5,0,0,0.47,2,-1,0,2,1,2.0,57.69379029,-97.71728379
488,0,2,2,0,0.45,2,-1,0,2,1,7.0,57.62183112,-98.05481769
489,0,2,2,0,1.4,2,-1,0,2,1,6.0,57.530308,-98.06498892
490,0,3,0,9,-2.45,2,0,1,2,1,6.0,57.36356378,-99.19752537
491,1,3,3,0,10.28,2,-1,0,2,1,14.0,57.72665471,-98.03890908
492,1,2,3,0,2.66,2,-1,0,2,1,-1.0,56.94631274,-98.90785093
493,0,3,2,0,-2.71,2,-1,0,2,1,8.0,57.54827179,-98.2123403
494,0,2,2,9,2.86,2,-1,0,2,1,-1.0,57.53537779,-98.35709146
495,0,0,3,9,2.71,2,-1,0,2,1,11.0,57.72987459,-97.95748122
496,0,3,0,8,0.25,2,0,1,2,1,27.0,57.19559726,-97.99108075
497,0,3,2,0,4.95,2,-1,0,2,1,4.0,57.72819464,-97.21356817
498,0,2,2,8,1.23,2,-1,0,2,1,10.0,57.87573225,-97.99713785
499,0,0,3,9,-1.01,2,-1,0,2,1,17.0,57.92821449,-97.37292214
500,0,2,3,9,0.45,2,-1,0,2,1,18.0,57.55236029,-97.93221193
501,0,0,2,9,-2.18,2,-1,0,2,1,8.0,57.39414559,-97.51907874
502,0,2,3,0,14.14,2,-1,0,2,1,7.0,57.30457912,-97.47672741
503,0,0,3,0,5.6,2,-1,0,2,1,0.0,58.05155051,-98.46554656
504,0,0,2,9,2.07,2,-1,0,2,1,5.0,57.57874845,-97.14089225
505,1,2,3,0,-0.06,2,-1,0,2,1,5.0,57.39475633,-97.93951306
506,0,2,3,3,7.27,2,0,1,2,1,8.0,57.42806653,-98.32341957
507,0,3,3,0,-2.81,2,0,1,2,1,25.0,57.30039964,-98.75923421
508,0,2,0,8,-5.21,2,0,1,2,1,5.0,57.69447715,-97.72472665
509,0,3,0,3,-0.75,2,-1,0,2,1,5.0,57.49422639,-98.21638264
510,0,3,0,0,-2.67,2,-1,0,2,1,6.0,57.67119049,-98.81553064
511,0,0,2,0,1.3,2,-1,0,2,1,8.0,57.39485337,-98.76490735
512,0,2,0,8,-2.44,2,0,1,2,1,5.0,57.54570552,-99.8861317
513,0,5,0,3,-2.1,2,-1,0,2,1,4.0,57.69379559,-99.27788485
514,0,2,0,0,-2.7,2,-1,0,2,1,5.0,57.40485248,-98.77913965
515,0,2,0,0,-9.13,2,0,1,2,1,27.0,57.72278935,-99.87361182
516,0,2,2,0,-3.71,2,-1,0,2,1,-3.0,57.53583671,-97.92807772
517,0,0,3,9,-5.73,2,-1,0,2,1,4.0,10.0,-97.4636251
518,0,2,2,8,1.74,2,-1,0,2,1,6.0,57.64793603,-98.69607572
519,0,2,2,9,2.67,2,-1,0,2,1,11.0,57.29091263,-99.06196082
520,0,2,3,8,-0.32,2,-1,0,2,1,9.0,57.42358284,-99.84315457
521,0,0,3,8,4.23,2,-1,0,2,1,6.0,57.4717248,-97.47446504
522,0,3,2,9,10.09,2,-1,0,2,1,6.0,57.87943458,-97.61729668
523,1,2,3,0,5.92,2,-1,0,2,1,3.0,57.5378234,-98.1530739
524,0,3,0,3,1.66,2,-1,0,2,1,4.54,57.74458107,-98.34562128
525,0,0,3,9,-1.53,2,-1,0,2,1,10.0,57.2543125,-98.32122551
526,0,3,2,0,3.69,2,-1,0,2,1,7.0,57.75175029,-98.43017594
527,0,2,3,9,-2.04,2,-1,0,2,1,10.0,57.53419376,-98.07338805
528,0,2,0,0,1.82,2,-1,0,2,1,2.0,57.81486336,-96.59154073
529,0,3,2,9,4.84,2,-1,0,2,1,0.0,57.58918312,-99.80968068
530,0,2,2,0,0.5,2,-1,0,2,1,1.0,57.37004777,-98.72109807
531,0,2,3,8,5.89,2,-1,0,2,1,4.0,57.36344775,-97.9313354
532,1,2,2,8,6.07,2,-1,0,2,1,1.0,10.0,-98.48773964
533,0,3,2,0,8.06,2,-1,0,2,1,-1.0,57.14135669,-98.20680162
534,1,3,3,0,6.8,2,-1,0,2,1,4.0,57.56300955,-98.74819351
535,0,2,0,8,10.59,2,0,1,2,1,8.0,57.81759439,-99.3980019
536,0,0,2,8,-3.94,2,-1,0,2,1,11.0,57.81040739,-97.86848613
537,0,5,0,0,-0.95,2,-1,0,2,1,4.0,57.42758008,-97.59079619
538,0,2,2,9,2.87,2,-1,0,2,1,5.0,57.59340773,-97.80103035
539,0,3,3,8,1.43,2,0,1,2,1,-4.0,57.07751399,-98.34238038
540,0,2,3,9,2.23,2,-1,0,2,1,6.0,57.46842916,-98.25412655
541,0,3,0,3,-2.15,2,0,1,2,1,4.0,57.54219245,-98.47622035
542,1,2,2,8,0.13,2,-1,0,2,1,5.0,57.14370897,-98.50994137
543,0,2,2,9,4.1,2,-1,0,2,1,0.0,57.46570047,-98.83397121
544,0,3,0,0,0.07,2,0,1,2,1,28.0,57.1396635,-99.2598976
545,0,2,3,8,-3.84,2,-1,0,2,1,3.0,57.91477048,-98.49228378
546,0,0,2,9,5.19,2,-1,0,2,1,9.0,57.5725184,-97.26888677
547,0,3,0,3,-7.02,2,-1,0,2,1,2.0,57.52906488,-97.93393702
548,0,2,0,9,2.94,2,0,1,2,1,0.0,57.39455195,-97.44309494
549,0,2,3,0,4.56,2,-1,0,2,1,6.0,57.40248591,-98.56840377
550,0,3,0,0,4.23,2,-1,0,2,1,3.0,58.0947884,-98.2067333
551,0,2,0,3,2.71,2,0,1,2,1,8.0,57.76588108,-98.09511629
552,0,2,2,9,9.17,2,-1,0,2,1,12.0,58.05935904,-99.02869273
553,0,3,3,8,5.28,2,0,1,2,1,8.0,57.64005733,-99.49685703
554,0,2,3,9,1.95,2,-1,0,2,1,7.0,58.00648459,-97.9971354
555,0,3,2,9,2.71,2,-1,0,2,1,-3.0,57.06429962,-98.08632793
556,1,2,2,0,10.1,2,-1,0,2,1,1.0,57.35253121,-99.15976213
557,0,2,0,8,0.51,2,0,1,2,1,5.0,57.26479542,-96.27037578
558,0,2,3,8,1.44,2,-1,0,2,1,9.0,57.96003671,-98.12815086
559,0,2,2,9,-1.36,2,-1,0,2,1,11.0,57.19061708,-99.11749579
560,0,0,3,9,7.64,2,-1,0,2,1,10.0,57.13314841,-98.22083473
561,0,2,3,9,1.14,2,0,1,2,1,1.0,57.5395257,-97.74195508
562,0,2,3,9,-0.14,2,0,1,2,1,8.0,57.51928368,-96.2912647
563,0,2,0,8,-0.32,2,0,1,2,1,1.0,57.36263119,-98.19799684
564,0,0,3,8,2.46,2,-1,0,2,1,-2.0,57.38231985,-97.86859396
565,1,2,2,8,6.22,2,-1,0,2,1,9.0,57.86352205,-98.88800318
566,0,2,2,9,1.09,2,-1,0,2,1,9.0,57.56177904,-98.22035103
567,0,3,3,3,3.88,2,0,1,2,1,6.0,57.88461202,-100.4010263
568,1,2,3,0,4.09,2,-1,0,2,1,7.0,57.62674415,-97.9181541
569,0,0,2,8,-1.05,2,-1,0,2,1,8.0,57.69789,-97.0711527
570,0,2,3,8,1.08,2,-1,0,2,1,13.0,57.37595851,-96.21466947
571,0,3,0,0,7.81,2,0,1,2,1,1.0,57.62222585,-98.72484594
572,0,2,3,9,-2.07,2,-1,0,2,1,14.0,57.67943463,-96.70811537
573,0,0,2,8,2.8,2,-1,0,2,1,10.0,57.6945532,-97.92912512
574,0,2,2,0,5.63,2,-1,0,2,1,4.54,57.30876863,-98.25358123
575,0,2,3,9,8.6,2,-1,0,2,1,1.0,57.14229728,-98.15722212
576,0,2,0,0,-1.84,2,-1,0,2,1,1.0,57.09436476,-100.7099088
577,0,2,3,9,4.34,2,-1,0,2,1,-1.0,57.56354981,-96.6427068
578,0,2,2,9,-1.32,2,-1,0,2,1,-7.0,57.88116772,-100.2311674
579,1,2,3,0,3.1,2,-1,0,2,1,5.0,57.48383347,-99.89050598
580,0,2,3,8,-3.52,2,-1,0,2,1,4.0,57.51942752,-97.50695638
581,0,2,3,9,5.1,2,-1,0,2,1,6.0,57.44050434,-96.59878522
582,0,2,2,8,7.86,2,-1,0,2,1,8.0,57.86737651,-97.8950553
583,0,2,2,9,3.37,2,-1,0,2,1,-7.0,57.83539239,-98.72325976
584,0,3,2,9,-1.7,2,-1,0,2,1,3.0,57.57248481,-99.34166923
585,0,2,2,8,2.37,2,-1,0,2,1,3.0,57.50080245,-97.50270551
586,0,5,0,3,-5.52,2,-1,0,2,1,0.0,57.83706934,-98.77609775
587,0,3,0,0,-0.88,2,-1,0,2,1,-3.0,57.60644573,-98.02939234
588,0,5,0,3,-5.52,2,-1,0,2,1,7.0,57.28087063,-98.00617642
589,0,2,2,8,1.88,2,-1,0,2,1,6.0,57.46451114,-96.58337532
590,1,2,3,8,10.13,2,-1,0,2,1,2.0,57.37445675,-98.43462447
591,0,2,3,3,0.17,2,0,1,2,1,5.0,57.07343299,-99.14264947
592,0,2,2,9,3.49,2,-1,0,2,1,-4.0,57.37310631,-98.81097724
593,1,2,2,8,2.73,2,-1,0,2,1,4.0,57.13675775,-97.90004235
594,0,2,3,9,0.91,2,-1,0,2,1,11.0,57.55864521,-98.8840413
595,1,2,3,0,9.84,2,-1,0,2,1,0.0,57.30217684,-96.08364544
596,0,0,3,9,2.63,2,-1,0,2,1,14.0,57.49896883,-98.70769971
597,0,0,2,8,8.51,2,-1,0,2,1,2.0,57.34561621,-96.82255847
598,1,2,2,8,4.72,2,-1,0,2,1,-4.0,56.89746988,-96.71202397
599,1,2,3,0,0.07,2,-1,0,2,1,10.0,57.63589796,-98.73223258
600,0,2,3,0,3.78,2,0,1,2,1,17.0,57.58164027,-97.35239118
601,0,2,2,0,1.65,2,-1,0,2,1,-2.0,57.2949092,-99.06062907
602,0,3,0,8,-2.26,2,0,1,2,1,17.0,57.42023671,-95.91777016
603,0,3,2,0,0.04,2,-1,0,2,1,-4.0,57.90769742,-98.25746203
604,0,0,2,8,1.21,2,-1,0,2,1,5.0,57.69210495,-99.29720038
605,0,0,3,8,0.63,2,-1,0,2,1,8.0,57.49508578,-97.53430783
606,0,2,3,3,4.57,2,0,1,2,1,4.0,57.52427817,-99.41353643
607,0,3,2,0,2.13,2,-1,0,2,1,-6.0,57.88460656,-97.46087667
608,0,2,3,8,1.37,2,-1,0,2,1,9.0,57.62801406,-97.9441516
609,0,3,0,3,0.16,2,-1,0,2,1,-3.0,57.62879565,-97.24958227
610,0,3,3,0,-0.36,2,0,1,2,1,19.0,57.58925048,-98.90643815
611,0,2,0,3,7.79,2,0,1,2,1,4.0,57.28474682,-97.73979843
612,0,3,3,8,-4.43,2,0,1,2,1,18.0,57.89766855,-96.698731
613,1,2,3,8,12.17,2,-1,0,2,1,0.0,57.37168226,-97.14610011
614,0,2,2,9,-2.94,2,-1,0,2,1,8.0,57.38485776,-97.08472707
615,0,0,3,8,6.2,2,-1,0,2,1,2.0,57.8545057,-98.65791441
616,0,3,0,3,-1.03,2,0,1,2,1,19.0,57.45420812,-99.1544869
617,0,0,2,8,13.64,2,-1,0,2,1,8.0,57.59834649,-99.32477756
618,0,0,3,9,0.91,2,-1,0,2,1,8.0,57.33119709,-96.54677554
619,0,5,0,3,-1.35,2,-1,0,2,1,-6.0,57.62675875,-97.05430941
620,0,3,2,9,3.26,2,-1,0,2,1,2.0,57.48793023,-99.91720408
621,0,0,3,8,5.67,2,-1,0,2,1,12.0,57.38666802,-98.02394425
622,0,2,0,8,1.93,2,0,1,2,1,3.0,57.18125654,-99.14244158
623,0,3,2,9,5.01,2,-1,0,2,1,5.0,57.74726398,-100.4131106
624,0,3,0,3,8.22,2,-1,0,2,1,-4.0,57.5725754,-97.77532346
625,0,2,3,8,4.18,2,-1,0,2,1,1.0,57.91826131,-98.388658
626,0,3,0,9,0.59,2,0,1,2,1,4.0,57.76829251,-98.18781568
627,0,5,0,3,2.83,2,-1,0,2,1,4.0,57.61313021,-97.84435354
628,0,0,2,8,0.65,2,-1,0,2,1,10.0,57.77527409,-97.58974973
629,0,0,3,8,2.46,2,-1,0,2,1,8.0,57.10481148,-97.25731344
630,0,3,0,0,0.36,2,0,1,2,1,8.0,56.93478387,-98.64584292
631,0,0,2,9,0.59,2,-1,0,2,1,5.0,57.31168557,-99.28209459
632,0,2,0,0,-6.25,2,-1,1,2,1,0.0,57.3390501,-98.94662014
633,0,2,2,0,1.36,2,-1,0,2,1,4.0,57.7070893,-99.00793846
634,0,2,2,0,4.58,2,-1,0,2,1,12.0,58.09877093,-97.34531947
635,0,0,2,9,-1.15,2,-1,0,2,1,3.0,57.626502,-96.06760654
636,0,3,2,9,0.21,2,-1,0,2,1,10.0,57.23372001,-100.5632932
637,0,2,2,9,-4.37,2,-1,0,2,1,8.0,57.3680227,-99.87387839
638,0,2,3,0,5.41,2,0,1,2,1,0.0,57.33291561,-97.78949121
639,0,2,2,8,4.22,2,-1,0,2,1,4.0,57.59658603,-98.40649041
640,0,0,2,9,2.77,2,-1,0,2,1,11.0,57.71154886,-99.13073685
641,0,2,2,0,-6.58,2,-1,0,2,1,-1.0,57.50818913,-98.67639748
642,0,3,2,0,-1.9,2,-1,0,2,1,6.0,57.61600551,-97.16343
643,0,3,2,0,1.89,2,-1,0,2,1,5.0,57.68975406,-99.28262112
644,0,3,2,9,3.22,2,-1,0,2,1,0.0,57.46404908,-96.90363358
645,0,2,3,9,5.42,2,0,1,2,1,1.0,57.3099276,-96.5094487
646,0,0,2,8,3.74,2,-1,0,2,1,5.0,57.36940409,-99.18843488
647,0,0,3,8,-1.39,2,-1,0,2,1,12.0,57.40795576,-98.79300057
648,0,2,2,9,-0.01,2,-1,0,2,1,3.0,57.45773417,-97.66227249
649,0,3,0,8,2.87,2,0,1,2,1,6.0,57.66471863,-97.78917621
650,0,2,3,9,0.69,2,-1,0,2,1,0.0,57.72310084,-96.42654392
651,0,0,3,9,-5.56,2,-1,0,2,1,5.0,57.39300668,-97.47834988
652,0,3,2,9,0.71,2,-1,0,2,1,-1.0,57.3837236,-97.33091796
653,1,2,2,0,5.65,2,-1,0,2,1,4.0,57.39421166,-97.73327721
654,1,2,2,8,8.46,2,-1,0,2,1,-2.0,57.45857212,-96.63224947
655,0,2,3,9,6.77,2,-1,0,2,1,14.0,57.76111326,-98.69808012
656,0,3,0,8,1.4,2,0,1,2,1,-3.0,57.66927463,-95.55799561
657,0,0,3,9,4.63,2,-1,0,2,1,18.0,57.80902505,-97.61749075
