,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year
172,1,3.0,1.0,1190.0,8820,1.0,0.0,0.0,3,6.0,1190,0,1959.0,0,47.44629393306359,-118.22550075850144,1230,7980.0,11,2014
173,4,3.0,2.5,2140.0,9897,1.0,0.0,0.0,4,8.0,2140,0,1959.0,0,47.74433504624078,-117.65127757795494,2680,12799.79,9,2014
174,3,3.0,2.5,2180.0,7508,1.0,0.0,0.0,4,7.0,1420,760,1962.0,0,48.02253228790145,-118.0010716331526,1900,7818.0,6,2014
175,1,3.0,1.0,1060.0,10228,1.0,0.0,0.0,3,7.0,1060,0,1948.0,0,47.85164255557219,-117.3934511108668,1570,10228.0,12,2014
176,2,3.0,2.5,1690.0,5025,2.0,0.0,0.0,3,8.0,1690,0,2003.0,0,47.168879439361305,-120.19999250977222,2550,5001.0,5,2014
177,3,3.0,2.5,1910.0,66211,2.0,0.0,0.0,3,7.0,1910,0,1997.0,0,47.4559128561775,-117.83815214095937,2330,67268.0,1,2015
178,3,3.0,1.75,1350.0,155073,1.0,0.0,0.0,4,7.0,1350,0,1969.0,0,47.45203294437486,-117.49778099907748,1560,12799.79,10,2014
179,1,3.0,1.0,860.0,11725,1.0,0.0,0.0,4,6.0,860,0,1943.0,0,47.60948885906768,-116.9320826094408,1300,9514.0,3,2015
180,2,3.0,2.5,1940.0,14952,2.0,0.0,0.0,3,8.0,1940,0,1994.0,0,47.72761900110418,-117.08411167882764,2030,10450.0,11,2014
181,3,3.0,1.0,1010.0,5000,1.0,0.0,0.0,3,7.0,1010,0,1952.0,0,47.475127132992114,-117.52977947241052,1680,12799.79,7,2014
182,1,3.0,1.5,1300.0,7370,1.0,0.0,0.0,4,7.0,900,400,1976.0,0,47.41419864200769,-118.46417351516328,1430,7500.0,8,2014
183,2,3.0,1.0,910.0,8450,1.0,0.0,0.0,4,6.0,910,0,1962.0,0,47.37714759356001,-119.53676031643742,1400,8040.0,3,2015
184,4,3.0,2.5,2440.0,4587,2.0,0.0,0.0,3,8.0,2440,0,2010.0,0,47.7481707214489,-116.88336995228278,2750,4587.0,9,2014
185,3,3.0,1.0,1010.0,5864,1.0,0.0,0.0,3,7.0,1010,0,1915.0,0,47.24500998598625,-117.65427822990456,1290,12799.79,2,2015
186,1,2.0,0.75,900.0,9600,1.0,0.0,0.0,3,6.0,900,0,1941.0,0,48.04640383241429,-116.37965254342916,1250,14280.0,11,2014
187,3,6.0,2.5,2300.0,3404,2.0,0.0,0.0,3,7.0,1600,700,1920.0,1994,47.65063377895675,-117.806298529879,1560,1312.0,7,2014
188,2,4.0,2.25,1550.0,7579,2.0,0.0,0.0,3,8.0,1550,0,1993.0,0,47.46184270659036,-116.62482153186735,1630,6397.0,4,2015
189,4,3.0,2.25,1270.0,1566,2.0,0.0,0.0,3,8.0,1060,210,2014.0,0,47.66725649576891,-118.88166754818305,1160,1327.0,7,2014
190,3,4.0,2.5,2240.0,12032,1.0,0.0,0.0,3,9.0,2240,0,1983.0,0,47.81166991867944,-118.64637654948253,2520,12368.0,5,2014
191,3,4.0,2.5,1720.0,6270,2.0,0.0,0.0,3,8.0,1720,0,1978.0,0,47.48030583084042,-118.12527854756932,2130,12799.79,5,2014
192,2,2.0,1.0,850.0,16400,1.0,0.0,0.0,3,6.0,850,0,1923.0,0,47.23093551698483,-118.76393244337568,1100,14459.0,1,2015
193,5,5.0,3.0,3300.0,33474,1.0,0.0,3.0,3,9.0,1870,1430,1957.0,1991,46.895557834562894,-116.21670171612485,3836,12799.79,2,2015
194,3,3.0,2.5,2250.0,5692,2.0,0.0,0.0,3,8.0,2250,0,2000.0,0,47.73231263268914,-117.70514662032508,1320,5390.0,7,2014
195,5,2.0,2.25,3900.0,14864,1.0,0.0,3.0,3,8.0,1950,1950,1947.0,0,47.8803373170069,-116.62169931635184,2580,5184.0,8,2014
196,3,2.0,1.5,1320.0,10800,1.0,0.0,0.0,4,8.0,1320,0,1947.0,0,47.64827544016397,-117.8584954247406,2120,12799.79,10,2014
197,4,4.0,2.5,2760.0,6440,2.0,0.0,0.0,3,10.0,2760,0,1999.0,0,47.50507731313056,-117.31944325779578,3070,8127.0,8,2014
198,2,3.0,2.0,1750.0,9750,1.0,0.0,0.0,3,7.0,1350,400,1961.0,0,47.35514143284108,-117.07092741887146,1900,10125.0,6,2014
199,3,4.0,2.25,2330.0,19436,2.0,0.0,0.0,3,8.0,2330,0,1987.0,0,47.56693187397051,-118.8438556316898,1910,10055.0,9,2014
200,2,3.0,2.25,2220.0,16020,1.0,0.0,0.0,4,8.0,1780,440,1966.0,0,47.43350222120807,-118.05838269918895,2080,9583.0,9,2014
201,2,3.0,2.25,2020.0,8379,2.0,0.0,0.0,3,7.0,2020,0,1994.0,0,47.39555002502826,-118.37745130221644,2020,8031.0,9,2014
202,3,3.0,2.25,1250.0,7500,1.0,0.0,0.0,5,7.0,1250,0,1942.0,0,47.80963229924378,-118.92345385898726,1280,7392.0,6,2014
203,1,3.0,1.0,1430.0,15246,1.0,0.0,0.0,4,7.0,980,450,1961.0,0,47.41437288662793,-119.43429767621171,1960,12799.79,1,2015
204,4,2.0,1.75,1450.0,15798,2.0,1.0,4.0,3,7.0,1230,220,1915.0,1978,47.69018799305497,-118.09557084554686,2030,13193.0,4,2015
205,3,4.0,2.75,2280.0,15347,1.0,0.0,0.0,5,7.0,2280,0,1960.0,0,47.50702274505018,-119.20814368785632,2280,15347.0,6,2014
206,2,6.0,2.75,2940.0,7350,1.0,0.0,0.0,3,8.0,1780,1160,1978.0,0,47.49887089183333,-119.70216005296776,2120,8236.0,11,2014
207,1,2.0,1.0,1000.0,10200,1.0,0.0,0.0,3,6.0,1000,0,1961.0,0,47.58292198050588,-116.23628519647475,1150,13702.0,11,2014
208,3,3.0,1.5,2480.0,5280,1.5,0.0,0.0,5,7.0,1620,860,1947.0,0,47.34328303859363,-119.1700008474732,2090,4800.0,9,2014
209,5,5.0,4.0,3760.0,28040,2.0,0.0,0.0,3,10.0,3760,0,1983.0,0,47.29444550302368,-116.82003858464977,3430,35096.0,6,2014
210,3,3.0,2.0,2220.0,94300,1.0,0.0,0.0,5,7.0,1640,580,1976.0,0,47.18600613007036,-117.2997965182306,2070,80100.0,4,2015
211,3,4.0,1.0,2079.27,4740,1.5,0.0,0.0,3,7.0,1670,300,1904.0,2005,47.508906318301925,-116.67256623923753,1510,4740.0,3,2015
212,4,3.0,3.5,3830.0,221284,2.0,0.0,0.0,3,10.0,3530,300,1993.0,0,47.84891388146047,-117.197754203824,2920,148539.0,7,2014
213,3,6.0,2.5,4410.0,14034,1.0,0.0,2.0,4,9.0,2350,2060,1965.0,0,47.60281390908397,-119.306875262253,2600,13988.0,5,2014
214,1,3.0,1.75,1430.0,8505,1.0,0.0,0.0,4,7.0,1430,0,1968.0,0,47.604055193134414,-118.58365967298018,1190,12799.79,12,2014
215,1,2.0,1.0,830.0,6000,1.0,0.0,0.0,3,6.0,830,0,1940.0,0,47.63580941802669,-118.9171772369697,830,4960.0,10,2014
216,3,2.0,1.0,1430.0,5000,1.5,0.0,0.0,2,7.0,1430,0,1925.0,0,48.19659192449663,-117.45844318083928,1450,3750.0,1,2015
217,1,3.0,1.0,1300.0,8316,1.0,0.0,0.0,4,6.0,1300,0,1954.0,0,47.53817605373983,-118.27270720774196,1260,8316.0,4,2015
218,3,2.0,1.0,1030.0,3060,1.0,0.0,2.0,4,7.0,790,240,1918.0,0,47.74062312014112,-117.77452600138848,1390,3060.0,8,2014
219,2,3.0,2.5,2740.0,11872,2.0,0.0,0.0,3,9.0,2740,0,1990.0,0,47.2935633345374,-117.64092181709074,2570,10377.0,2,2015
220,5,4.0,2.5,3650.0,8354,1.0,1.0,4.0,3,9.0,1830,1820,2000.0,0,47.62748584176672,-116.72878824522326,3120,18841.0,9,2014
221,1,2.0,1.5,720.0,5120,1.0,0.0,0.0,3,6.0,720,0,1954.0,0,47.52454219392043,-116.64742849114982,1150,2566.0,2,2015
222,2,4.0,2.0,2010.0,7312,1.0,0.0,0.0,4,7.0,2010,0,1976.0,0,47.00061563764614,-118.76057891058308,2010,7650.0,3,2015
223,3,3.0,1.75,1560.0,3000,1.0,0.0,0.0,4,6.0,770,790,1918.0,0,47.8575134062133,-117.11409725753752,1390,3000.0,4,2015
224,2,3.0,2.0,1810.0,7209,1.0,0.0,0.0,4,7.0,1240,570,1978.0,0,47.38308227814019,-116.91214450655302,1750,7209.0,9,2014
225,3,3.0,2.25,1510.0,36224,2.0,0.0,0.0,3,8.0,1510,0,1991.0,0,47.31176239598074,-118.77870153421414,1730,36224.0,4,2015
226,2,3.0,1.0,1400.0,3538,1.0,0.0,0.0,3,7.0,800,600,1953.0,0,47.426286462278426,-119.31163265830688,1620,6331.0,4,2015
227,3,2.0,2.0,1420.0,9191,1.5,0.0,2.0,5,7.0,1420,0,1928.0,0,47.86847586793553,-119.35728226164365,1420,12799.79,5,2014
228,3,4.0,1.75,2360.0,7620,1.0,0.0,0.0,4,7.0,1180,1180,1955.0,0,47.78450094322518,-119.62658171262792,1910,12799.79,10,2014
229,2,3.0,1.75,1580.0,11455,1.0,0.0,0.0,4,7.0,1200,380,1974.0,0,47.343534223615386,-119.1460097801064,1550,10650.0,2,2015
230,4,4.0,2.5,2460.0,4425,2.0,0.0,0.0,3,8.0,2460,0,2006.0,0,47.71190956720491,-117.26057359099892,2990,5659.0,8,2014
231,4,3.0,2.5,1660.0,4400,1.5,0.0,0.0,3,8.0,1460,200,1911.0,0,47.702459919149966,-118.18035867440172,1660,4400.0,12,2014
232,1,3.0,1.75,1270.0,8470,1.0,0.0,0.0,4,7.0,1270,0,1960.0,0,47.45925485272971,-117.88739853419423,1600,8470.0,10,2014
233,3,3.0,2.25,2100.0,40510,2.0,0.0,0.0,3,10.0,1320,780,1979.0,0,47.45829348651789,-118.39522694250988,2380,33450.0,12,2014
234,3,2.0,1.0,770.0,5040,1.0,0.0,0.0,3,5.0,770,0,1930.0,0,47.54788246514839,-118.21543732510467,1330,2580.0,4,2015
235,2,1.0,0.75,760.0,10079,1.0,1.0,4.0,5,5.0,760,0,1936.0,0,47.72161617848001,-118.22830910881268,1230,14267.0,10,2014
236,2,4.0,2.5,1700.0,7280,2.0,0.0,0.0,4,7.0,1700,0,1988.0,0,47.3923811199238,-118.72541055020436,1950,7475.0,5,2014
237,2,3.0,1.0,1120.0,10701,1.0,0.0,0.0,3,7.0,1120,0,1954.0,0,47.62254365076807,-117.98081730231212,1130,6350.0,9,2014
238,3,2.0,1.0,1070.0,4500,1.0,0.0,0.0,3,7.0,1070,0,1937.0,0,47.8843319211212,-119.48332655805268,1320,4465.0,8,2014
239,2,3.0,2.5,2070.0,9900,1.0,0.0,0.0,3,8.0,1420,650,1979.0,0,47.31574528867296,-117.3311974583846,2070,8250.0,4,2015
240,5,4.0,3.25,5050.0,20100,1.5,0.0,2.0,3,11.0,4750,300,1982.0,2008,47.4022396451406,-118.06457946075406,3890,20060.0,5,2015
241,5,4.0,4.75,5310.0,57346,2.0,0.0,0.0,4,11.0,5310,0,1989.0,0,47.64420182353236,-117.93112908172736,4180,12799.79,10,2014
242,3,2.0,1.0,1040.0,7538,1.0,0.0,0.0,4,7.0,1040,0,1939.0,0,48.18657967037219,-118.8458563530636,1440,12799.79,5,2015
243,1,3.0,1.0,1700.0,11390,1.0,0.0,0.0,4,7.0,1700,0,1967.0,0,47.38576378978875,-119.28821244668262,1350,8164.0,10,2014
244,1,3.0,1.0,1300.0,5898,1.0,0.0,0.0,3,7.0,1300,0,1961.0,0,47.62284111475383,-117.46471938457712,1320,12799.79,9,2014
245,2,3.0,1.75,1080.0,1306,1.0,0.0,0.0,3,7.0,580,500,1954.0,2003,47.79814354221797,-118.83438369599618,1440,2225.0,11,2014
246,2,3.0,2.5,2653.0,4510,2.0,0.0,0.0,3,8.0,2653,0,2006.0,0,47.36785897325738,-117.59521881592414,2653,4927.0,3,2015
247,3,3.0,2.0,2290.0,16258,1.0,0.0,0.0,5,8.0,2290,0,1960.0,0,47.13618448768084,-117.49526171248404,1660,10530.0,1,2015
248,4,4.0,2.75,3820.0,26300,2.0,0.0,0.0,3,9.0,2850,970,2014.0,0,47.69141798339805,-118.65092187648536,1860,12136.0,11,2014
249,3,4.0,2.5,2210.0,49375,1.0,0.0,0.0,3,8.0,2210,0,1997.0,0,47.2912972680032,-117.43687002156626,2670,49385.0,5,2015
250,3,3.0,1.75,2390.0,6000,1.0,0.0,0.0,3,6.0,1240,1150,1908.0,0,47.67683924352628,-118.39899356208808,2020,6000.0,5,2015
251,1,2.0,1.0,860.0,5265,1.0,0.0,0.0,3,6.0,860,0,1931.0,0,47.68475972743735,-118.70807132963576,1650,8775.0,2,2015
252,5,5.0,3.0,3830.0,8480,2.0,0.0,1.0,5,9.0,2630,1200,1905.0,1994,47.66419132143796,-118.00554620604032,3050,7556.0,5,2015
253,4,4.0,2.5,3500.0,7048,2.0,0.0,0.0,3,9.0,3500,0,2005.0,0,47.70113488649973,-115.6779294697702,3920,7864.0,6,2014
254,2,4.0,2.5,2720.0,8666,2.0,0.0,0.0,3,9.0,2720,0,1992.0,0,47.4167492477022,-118.0109885014673,2410,8100.0,9,2014
255,3,5.0,2.25,2500.0,13500,1.0,0.0,0.0,3,7.0,1850,650,1979.0,0,47.97179780403071,-119.35771907547957,2300,9750.0,10,2014
256,3,3.0,1.75,1670.0,6720,1.0,0.0,0.0,3,7.0,1140,530,1980.0,0,47.79847451348883,-118.34487714394731,1670,7320.0,2,2015
257,4,5.0,2.25,2900.0,10300,1.0,0.0,0.0,3,8.0,1450,1450,1985.0,0,47.6820092543489,-118.87377627202189,2310,10300.0,7,2014
258,3,2.0,1.0,1640.0,14100,1.0,0.0,0.0,4,7.0,1140,500,1954.0,0,47.6048614753287,-116.63145575940662,1520,13527.0,8,2014
259,3,4.0,2.5,1890.0,15770,2.0,0.0,0.0,4,7.0,1890,0,1968.0,0,47.4897105274979,-119.47343421410278,2410,15256.0,7,2014
260,4,4.0,1.75,2950.0,9025,1.0,0.0,2.0,4,8.0,1780,1170,1975.0,0,47.89323774277671,-116.65295632796722,2120,9600.0,2,2015
261,2,4.0,2.5,2160.0,9528,2.0,0.0,0.0,3,9.0,2160,0,1992.0,0,47.09841509806431,-118.7346932719336,2280,9937.0,10,2014
262,3,4.0,3.0,3280.0,11060,2.0,0.0,0.0,3,8.0,2270,1010,1986.0,0,47.74322991161053,-116.25560044540288,2320,11004.0,10,2014
263,3,3.0,2.0,1970.0,4166,2.0,0.0,3.0,5,8.0,1270,700,1929.0,0,47.533652361005615,-120.75292316244176,2390,4166.0,7,2014
264,4,4.0,2.5,3360.0,22111,2.0,0.0,0.0,3,10.0,3360,0,1994.0,0,47.4921649041609,-118.08961105364833,3150,11374.0,7,2014
265,2,3.0,2.0,1320.0,8959,1.0,0.0,0.0,3,7.0,1320,0,1993.0,0,47.05207426329029,-117.09308785633084,1740,7316.0,8,2014
266,3,3.0,2.5,2650.0,7286,2.0,0.0,0.0,3,8.0,2650,0,1990.0,0,47.19406157836868,-118.42823948509115,2400,7220.0,3,2015
267,3,3.0,1.5,2030.0,8880,1.0,0.0,0.0,3,7.0,1330,700,1963.0,0,47.46434752308913,-118.46474320028253,2140,5592.0,6,2014
268,2,3.0,1.75,1590.0,11914,1.0,0.0,2.0,3,7.0,1090,500,1957.0,0,47.21035390677936,-117.88770396324792,1630,9052.0,5,2014
269,5,4.0,5.0,4550.0,18641,1.0,1.0,4.0,3,10.0,2600,1950,2002.0,0,47.39735754344701,-116.01909020917236,4550,12799.79,6,2014
270,2,3.0,2.5,2440.0,7632,2.0,0.0,0.0,3,8.0,2440,0,1998.0,0,47.17854756398231,-118.12069076032574,2510,7903.0,8,2014
271,3,3.0,2.5,1940.0,9000,1.0,0.0,0.0,4,7.0,970,970,1948.0,0,47.95609838173768,-117.18909134477845,2190,7310.0,6,2014
272,1,3.0,2.5,2040.0,3810,2.0,0.0,0.0,3,8.0,2040,0,2006.0,0,47.34386604621565,-117.3199802647936,2370,4590.0,4,2015
273,2,3.0,2.25,2200.0,8750,1.0,0.0,0.0,4,7.0,1120,1080,1964.0,0,47.56446250307272,-117.51987565526048,1460,10139.0,1,2015
274,4,3.0,1.75,1920.0,3300,1.0,0.0,0.0,4,8.0,960,960,1913.0,0,47.56403145119709,-117.73397350749556,1740,4000.0,2,2015
275,4,4.0,2.25,2180.0,7297,2.0,0.0,0.0,3,8.0,2180,0,1984.0,0,47.54911482665816,-117.93624123716162,2250,9781.0,6,2014
276,3,2.0,1.0,1010.0,5000,1.5,0.0,0.0,4,6.0,1010,0,1908.0,0,47.92293135572544,-117.96381859720586,1460,5000.0,2,2015
277,4,4.0,2.75,3320.0,10574,2.0,0.0,0.0,5,8.0,2220,1100,1960.0,0,47.39196506332491,-118.9076943986997,2720,8330.0,1,2015
278,4,4.0,2.5,2370.0,4000,1.5,0.0,2.0,5,8.0,1980,390,1928.0,0,47.36539203684046,-118.32246933576818,2440,5750.0,2,2015
279,1,5.0,1.75,1660.0,78408,1.5,0.0,0.0,3,6.0,1660,0,1915.0,0,47.52623093460744,-119.8511872153433,1660,78408.0,10,2014
280,5,5.0,2.5,3650.0,9050,2.0,0.0,4.0,5,10.0,3370,280,1921.0,0,47.67437402098138,-118.81125492890496,2880,5400.0,5,2014
281,5,4.0,3.25,4290.0,12103,1.0,0.0,3.0,3,11.0,2690,1600,1997.0,0,47.62185373926609,-118.82132356614235,3860,11244.0,6,2014
282,5,4.0,3.25,4290.0,12103,1.0,0.0,3.0,3,11.0,2690,1600,1997.0,0,47.72539211359875,-116.83616681778142,3860,11244.0,12,2014
283,3,3.0,2.0,2590.0,14052,1.0,0.0,0.0,5,8.0,1720,870,1948.0,0,47.8131912038715,-118.69338254454468,1570,8162.0,4,2015
284,3,3.0,2.5,1930.0,64904,1.0,0.0,0.0,4,8.0,1930,0,1988.0,0,47.18162822997027,-119.42949647849856,2350,57500.0,5,2015
285,3,2.0,1.0,1470.0,3864,1.0,0.0,0.0,4,7.0,1170,300,1916.0,0,47.86823929969819,-117.75526903648952,1570,3864.0,7,2014
286,2,4.0,1.0,800.0,8775,1.0,0.0,0.0,3,6.0,800,0,1943.0,0,47.6958957047536,-117.71662806933496,1310,8775.0,11,2014
287,4,5.0,2.75,3150.0,7119,2.0,0.0,0.0,3,9.0,3150,0,2013.0,0,47.92395349794394,-119.09692739414466,1560,8384.0,5,2014
288,3,3.0,2.25,2030.0,16200,2.0,0.0,0.0,3,8.0,2030,0,1984.0,0,47.29808801800068,-118.32426752430932,2660,17958.0,10,2014
289,1,3.0,2.0,1450.0,11204,1.0,0.0,0.0,3,7.0,1450,0,2003.0,0,46.98950931991981,-118.84420499040336,1520,9518.0,7,2014
290,1,2.0,1.0,1240.0,12092,1.0,0.0,0.0,3,6.0,960,280,1922.0,1984,47.63132674117016,-119.20311070382658,1820,7460.0,9,2014
291,1,2.0,1.0,1240.0,12092,1.0,0.0,0.0,3,6.0,960,280,1922.0,1984,47.60530521172516,-117.432613363521,1820,7460.0,3,2015
292,2,3.0,2.5,3030.0,45004,2.0,0.0,0.0,3,9.0,3030,0,1987.0,0,47.70071452577992,-118.80789295329804,3080,35781.0,10,2014
293,4,4.0,2.0,2050.0,4400,1.5,0.0,0.0,4,9.0,2050,0,1922.0,0,47.880128021456684,-120.06112677641292,2320,5500.0,9,2014
294,1,3.0,1.0,1000.0,7636,1.0,0.0,0.0,2,7.0,1000,0,1952.0,0,47.542934954700506,-118.6633351621377,1150,7600.0,4,2015
295,4,3.0,2.25,2370.0,10289,1.0,0.0,0.0,4,9.0,1590,780,1977.0,0,47.73346820404195,-118.13450817189616,2500,10004.0,7,2014
296,4,4.0,3.5,2800.0,6750,2.0,0.0,0.0,3,9.0,1890,910,1951.0,2002,47.58285404898191,-117.82497323127748,2370,6120.0,9,2014
297,2,3.0,1.75,2240.0,11180,2.0,0.0,0.0,4,7.0,2240,0,1955.0,0,47.22408972841043,-118.5139577706889,1590,7955.0,4,2015
298,2,3.0,2.0,1810.0,10530,1.0,0.0,2.0,3,8.0,1810,0,1991.0,0,47.42104732822721,-117.98625857139584,1910,10450.0,7,2014
299,5,3.0,2.0,2490.0,9525,2.0,0.0,0.0,5,9.0,2490,0,1968.0,0,47.47006639303595,-118.53546623907984,2770,9525.0,7,2014
300,2,3.0,2.5,1960.0,5238,2.0,0.0,0.0,3,7.0,1960,0,2003.0,0,47.34176553262865,-116.2833061305446,1800,5894.0,10,2014
301,3,3.0,2.75,2930.0,5569,1.0,0.0,0.0,3,9.0,1860,1070,2004.0,0,47.743591377132375,-118.8888527854856,2580,11045.0,6,2014
302,4,4.0,2.0,1510.0,3500,1.5,0.0,0.0,5,7.0,1510,0,1911.0,0,47.45234341093845,-116.87132146853288,1820,3750.0,7,2014
303,2,3.0,1.75,1420.0,8250,1.0,0.0,0.0,3,7.0,1420,0,1954.0,0,48.33149503390802,-118.44465544787596,1740,8000.0,8,2014
304,1,3.0,1.75,1740.0,11547,1.0,0.0,0.0,3,7.0,1740,0,1954.0,0,47.483938128509045,-119.03030166614792,880,78408.0,5,2015
305,3,4.0,1.75,2560.0,43995,2.0,0.0,0.0,4,7.0,2560,0,1962.0,0,47.43836035383752,-118.8501403428332,2560,14764.0,4,2015
306,4,4.0,3.5,3040.0,8414,2.0,0.0,0.0,3,9.0,2420,620,2010.0,0,47.2955249840039,-118.20467960382167,3470,8066.0,11,2014
307,3,3.0,2.5,2500.0,6840,1.0,0.0,0.0,3,8.0,1300,1200,1957.0,0,47.99101100775978,-118.32347148291164,1580,8691.0,9,2014
308,2,4.0,1.75,1275.0,20000,1.0,0.0,0.0,4,6.0,1275,0,1991.0,0,47.195177722430806,-117.84420334612012,1660,20000.0,10,2014
309,3,4.0,2.5,2580.0,5823,2.0,0.0,0.0,3,8.0,2580,0,2002.0,0,47.29643492221515,-118.2495588722898,2380,5823.0,7,2014
310,1,4.0,1.0,1000.0,7134,1.0,0.0,0.0,3,6.0,1000,0,1943.0,0,47.70860385028247,-118.52330645248904,1020,7138.0,7,2014
311,1,4.0,1.0,1000.0,7134,1.0,0.0,0.0,3,6.0,1000,0,1943.0,0,47.35302211974364,-116.66992788249156,1020,7138.0,12,2014
312,2,2.0,1.0,1070.0,32633,1.0,0.0,0.0,4,6.0,1070,0,1930.0,0,47.34067095167879,-117.86345506102424,1360,32156.0,12,2014
313,1,3.0,2.0,1390.0,13464,1.0,0.0,0.0,4,7.0,1390,0,1987.0,0,47.09097597463106,-120.03740040997648,1720,12080.0,10,2014
314,3,4.0,1.75,2500.0,7690,1.0,0.0,0.0,3,7.0,1250,1250,1973.0,0,47.6858372317865,-118.19292589798528,2040,8646.0,4,2015
315,2,1.0,0.75,560.0,12120,1.0,0.0,0.0,3,4.0,560,0,1967.0,0,47.70915111926707,-117.7404138861395,1300,19207.0,6,2014
316,4,4.0,2.75,2270.0,10460,2.0,0.0,0.0,3,9.0,2270,0,1965.0,0,47.94706089019606,-117.15198878312214,2610,10180.0,9,2014
317,2,3.0,1.0,1900.0,14400,1.0,0.0,0.0,4,7.0,1300,600,1954.0,0,47.329669941690526,-118.93923043237076,1940,14400.0,1,2015
318,3,2.0,1.0,990.0,3120,1.0,0.0,2.0,5,7.0,790,200,1907.0,0,47.705440989170256,-118.2657338221154,1930,3120.0,12,2014
319,2,4.0,1.5,1550.0,19800,1.0,0.0,0.0,4,7.0,1050,500,1969.0,0,47.42529149122619,-117.23465388104884,1640,22654.0,3,2015
320,3,4.0,1.75,2200.0,7475,1.0,0.0,0.0,5,7.0,1100,1100,1955.0,0,47.219670506174246,-116.84754835131328,1600,5766.0,6,2014
321,2,4.0,2.5,1910.0,4862,2.0,0.0,0.0,3,7.0,1910,0,2005.0,0,47.17906287630801,-118.02813112525617,2010,5091.0,8,2014
322,4,3.0,1.0,1330.0,77972,1.0,0.0,0.0,3,7.0,1330,0,1928.0,1954,47.74306477622035,-117.51792035352145,1340,17689.0,5,2014
323,4,3.0,2.5,2440.0,5750,2.0,0.0,2.0,3,9.0,1980,460,2000.0,0,47.57424626288149,-118.74803926157944,1520,5750.0,8,2014
324,3,3.0,2.5,1640.0,29970,2.0,0.0,0.0,3,7.0,1640,0,1992.0,0,47.46345749967536,-116.83564681156184,1580,28399.0,6,2014
325,3,5.0,2.5,2760.0,11340,2.0,0.0,0.0,4,9.0,2760,0,1978.0,0,47.350655311791606,-117.78013311207236,2470,11340.0,8,2014
326,2,4.0,2.5,1820.0,7912,2.0,0.0,0.0,3,7.0,1820,0,1994.0,0,47.2594432971418,-118.52042116527794,1820,8168.0,12,2014
327,4,5.0,2.5,3040.0,9570,1.0,0.0,2.0,4,8.0,1640,1400,1966.0,0,47.87888868587222,-119.08525373850335,2920,8800.0,9,2014
328,3,3.0,2.0,1840.0,40438,2.0,0.0,0.0,3,7.0,1840,0,1994.0,0,47.64003370457651,-116.91764921677569,1380,44049.0,1,2015
329,4,4.0,2.5,2990.0,10400,2.0,0.0,0.0,3,9.0,2990,0,2002.0,0,47.27457483363008,-118.70270639539471,2140,17449.0,3,2015
330,4,4.0,2.5,3520.0,15420,2.0,0.0,0.0,3,10.0,3520,0,1991.0,0,47.630334883950525,-116.24820046343952,3400,21455.0,10,2014
331,4,4.0,2.75,2440.0,69415,1.0,0.0,0.0,4,8.0,1910,530,1989.0,0,47.94102941644507,-117.9504695102055,2770,24361.0,4,2015
332,2,4.0,3.0,2090.0,7500,1.0,0.0,0.0,3,7.0,1370,720,1986.0,0,47.45656813314256,-119.53314529821589,1810,7650.0,11,2014
333,2,3.0,2.25,1430.0,7222,2.0,0.0,0.0,3,7.0,1430,0,1993.0,0,47.49323450223462,-117.5622069649402,1430,7220.0,12,2014
334,2,4.0,2.25,2180.0,10754,1.0,0.0,0.0,5,7.0,1100,1080,1954.0,0,47.80248257790185,-116.61747145859243,1810,6929.0,10,2014
335,3,4.0,2.25,2180.0,10754,1.0,0.0,0.0,5,7.0,1100,1080,1954.0,0,48.09719779819046,-118.0317356434994,1810,6929.0,3,2015
336,3,5.0,3.0,3450.0,9914,2.0,0.0,0.0,3,9.0,3450,0,2004.0,0,47.3049205485922,-118.09287942363508,2860,12799.79,12,2014
337,2,3.0,2.25,1450.0,7562,2.0,0.0,0.0,3,7.0,1450,0,1994.0,0,47.61793399933868,-116.7266266359081,1650,7625.0,8,2014
338,4,4.0,2.5,3230.0,7331,2.0,0.0,0.0,3,10.0,3230,0,2004.0,0,47.61914242456103,-119.38807933163449,3480,7447.0,5,2014
339,3,3.0,1.75,1640.0,13500,1.0,0.0,0.0,3,7.0,1110,530,1940.0,0,47.67595483172675,-119.51038412235282,1770,12600.0,6,2014
340,2,3.0,3.0,1590.0,7750,1.0,0.0,0.0,3,7.0,1060,530,1997.0,0,47.35461873397021,-117.93496910364408,1680,7500.0,10,2014
341,3,4.0,2.0,2020.0,2849,2.0,0.0,0.0,3,7.0,2020,0,1960.0,0,47.81704085917666,-118.81259873265024,1910,3120.0,4,2015
342,3,3.0,1.5,1300.0,3348,1.5,0.0,0.0,3,7.0,1300,0,1904.0,2014,47.64180480476197,-117.31393933524514,1590,2577.0,4,2015
343,2,2.0,1.5,1380.0,209959,1.0,0.0,0.0,1,6.0,1380,0,1954.0,0,47.9056478978683,-118.10766994792824,3130,19868.0,9,2014
344,5,3.0,3.0,4040.0,14338,2.0,0.0,0.0,3,10.0,3030,1010,1986.0,0,48.05868792582545,-117.66325382854154,3360,14142.0,8,2014
