measure,year,month,sector,size,district,elevation,floors,built,tmp_min,tmp_mean,tmp_max,cost,source
276,2005,10.0,office,623.0,2,172.0,8.0,1974.0,16.0,23.5,29.3,5116.99,oil
277,2013,3.0,commercial,351.0,3,203.0,5.0,1946.0,16.3,23.5,30.7,2476.66,elec
278,2007,8.0,education,320.0,2,203.0,5.0,1944.0,25.3,29.3,34.7,2059.2,oil
279,2012,4.0,commercial,589.0,2,12.0,2.0,1956.0,19.9,26.7,31.5,1605.83,oil
280,2006,3.0,office,968.0,3,-7.0,3.0,1965.0,17.3,23.4,32.7,186.35,gas
281,2014,6.0,office,460.0,3,12.0,16.0,1981.0,22.3,30.6,37.2,8531.71,elec
282,2011,5.0,factory,320.0,8,37.0,3.0,1990.0,21.8,,35.2,273.2,gas
283,2012,8.0,office,601.0,1,19.0,15.0,1934.0,25.7,30.5,36.4,7031.7,oil
284,2006,4.0,residential,689.0,5,51.0,22.0,1931.0,21.4,27.0,31.6,10686.89,gas
285,2005,10.0,residential,464.0,3,12.0,,2001.0,16.7,23.1,28.5,1515.39,elec
286,2012,12.0,commercial,488.0,2,55.0,5.0,1995.0,7.6,14.4,22.6,4582.65,oil
287,2012,8.0,commercial,941.0,3,117.0,4.0,1954.0,21.1,28.5,33.4,5046.17,elec
288,2007,2.0,commercial,657.0,6,-7.0,1.0,1963.0,15.0,19.2,23.4,541.76,gas
289,2006,10.0,factory,497.0,3,51.0,6.0,1957.0,18.1,24.0,30.5,,oil
290,2007,4.0,office,804.0,1,337.0,18.0,1995.0,16.3,,33.4,17019.07,elec
291,2006,12.0,residential,530.0,3,19.0,17.0,2007.0,6.3,14.5,21.1,9835.82,oil
292,2005,4.0,residential,661.0,5,-7.0,12.0,1938.0,22.3,27.0,32.0,5813.27,oil
293,2009,12.0,commercial,844.0,3,-7.0,2.0,1996.0,9.7,15.0,20.7,2143.9,elec
294,2008,6.0,office,1296.0,3,12.0,20.0,2008.0,25.1,30.6,34.9,20925.22,oil
295,2006,9.0,education,473.0,2,337.0,5.0,1995.0,19.9,27.1,33.9,4370.52,elec
296,2014,7.0,,228.0,1,55.0,22.0,1960.0,24.7,30.7,34.4,4803.32,elec
297,2005,12.0,commercial,813.0,3,12.0,4.0,1961.0,5.5,14.2,20.3,4589.22,elec
298,2010,11.0,education,585.0,8,12.0,3.0,1924.0,13.1,,26.5,2769.8,oil
299,2009,2.0,,451.0,2,12.0,2.0,1981.0,12.5,,25.3,,elec
300,2005,8.0,commercial,425.0,8,117.0,3.0,1956.0,19.6,28.9,33.1,1322.68,oil
301,2009,1.0,residential,464.0,3,12.0,3.0,2001.0,11.7,15.5,23.6,1610.04,oil
302,2013,7.0,education,243.0,8,19.0,6.0,1991.0,24.8,30.8,37.5,1501.16,oil
303,2011,11.0,residential,661.0,5,-7.0,12.0,,12.8,18.6,23.4,6475.32,gas
304,2014,10.0,education,351.0,6,117.0,1.0,1979.0,18.7,23.2,29.8,411.33,oil
305,2005,9.0,education,508.0,2,19.0,3.0,2006.0,20.1,26.8,33.9,2816.35,elec
306,2012,6.0,education,388.0,4,172.0,2.0,1936.0,25.3,31.2,36.9,,elec
307,2011,12.0,education,254.0,1,337.0,3.0,1963.0,7.6,14.7,24.0,714.33,gas
308,2009,12.0,office,1249.0,6,12.0,9.0,1940.0,7.9,14.5,20.9,13848.91,elec
309,2013,12.0,commercial,975.0,2,12.0,3.0,1994.0,8.4,14.5,23.4,3072.07,gas
310,2007,5.0,commercial,372.0,6,55.0,3.0,1997.0,22.0,28.5,32.7,1749.89,elec
311,2010,1.0,education,403.0,5,337.0,6.0,1954.0,9.1,15.6,22.1,2788.63,oil
312,2013,7.0,,1013.0,4,117.0,6.0,1977.0,25.9,30.8,36.2,5674.79,oil
313,2013,2.0,education,1862.0,8,19.0,6.0,1945.0,8.9,19.2,24.0,17709.44,oil
314,2010,2.0,commercial,1127.0,6,12.0,2.0,1936.0,12.8,19.2,25.3,2249.94,gas
315,2012,11.0,education,442.0,5,337.0,5.0,1922.0,12.8,19.4,25.8,2642.33,oil
316,2011,2.0,commercial,1571.0,5,-7.0,6.0,1990.0,9.7,19.4,28.5,15467.24,elec
317,2012,1.0,education,451.0,5,203.0,4.0,1978.0,6.6,15.0,18.8,2148.39,oil
318,2008,10.0,education,480.0,4,51.0,2.0,1951.0,17.7,24.4,29.3,678.53,gas
319,2006,12.0,office,659.0,7,117.0,22.0,1920.0,8.6,14.5,21.0,17739.75,elec
320,2007,11.0,commercial,357.0,7,337.0,6.0,1921.0,13.2,,23.7,4471.27,oil
321,2013,10.0,residential,1186.0,3,117.0,5.0,1999.0,19.5,,31.5,3746.57,oil
322,2013,6.0,commercial,129.0,1,337.0,2.0,1952.0,27.0,31.1,36.7,,elec
323,2009,10.0,office,657.0,5,203.0,24.0,1999.0,15.3,23.5,30.5,16902.98,gas
324,2007,10.0,education,1114.0,4,51.0,4.0,1924.0,15.2,,31.4,3812.55,gas
325,2013,7.0,residential,1024.0,6,203.0,23.0,1967.0,25.0,30.4,36.3,24927.44,elec
326,2006,6.0,education,525.0,8,117.0,1.0,1993.0,26.4,,41.0,267.17,gas
327,2012,11.0,,2447.0,8,19.0,6.0,1943.0,12.5,20.1,25.1,8258.1,gas
328,2008,4.0,factory,788.0,4,117.0,6.0,1998.0,22.6,27.3,31.4,,gas
329,2007,7.0,commercial,539.0,6,172.0,4.0,2009.0,23.0,30.3,38.7,,elec
330,2012,9.0,commercial,1128.0,6,172.0,1.0,2008.0,20.9,26.8,31.5,1416.54,oil
331,2006,7.0,education,299.0,6,37.0,5.0,1936.0,26.1,30.1,36.1,1539.25,oil
332,2009,3.0,commercial,1231.0,5,55.0,5.0,1935.0,17.4,,29.2,7904.2,elec
333,2012,11.0,office,659.0,7,117.0,22.0,1920.0,14.6,,25.5,19607.1,elec
334,2007,3.0,commercial,803.0,6,203.0,4.0,1964.0,18.0,,,3914.73,oil
335,2011,3.0,office,976.0,3,19.0,26.0,2001.0,19.1,24.0,32.8,1557.58,gas
336,2013,8.0,commercial,129.0,1,337.0,2.0,1952.0,21.4,28.2,,445.0,elec
337,2006,4.0,factory,407.0,4,-7.0,4.0,1979.0,21.1,27.4,34.3,719.17,gas
338,2010,5.0,commercial,657.0,6,-7.0,1.0,1963.0,20.6,29.1,38.1,609.83,oil
339,2009,1.0,office,549.0,8,19.0,3.0,1972.0,8.4,14.4,22.2,2142.55,elec
340,2006,8.0,residential,394.0,1,37.0,11.0,1940.0,24.4,29.6,35.6,2738.22,oil
341,2005,9.0,office,429.0,8,203.0,11.0,1927.0,19.1,27.0,35.6,2422.55,gas
342,2007,4.0,office,921.0,6,51.0,27.0,1979.0,21.3,27.2,33.1,16188.42,gas
343,2010,7.0,office,659.0,7,117.0,22.0,1920.0,25.5,31.2,38.2,14135.55,oil
344,2007,8.0,commercial,553.0,4,12.0,2.0,2001.0,22.2,28.6,35.4,2003.01,elec
345,2006,9.0,education,488.0,6,172.0,4.0,2006.0,23.2,27.7,33.0,3017.01,elec
346,2009,2.0,commercial,439.0,3,19.0,5.0,1958.0,12.1,19.2,26.0,2836.56,oil
347,2014,3.0,office,968.0,3,-7.0,3.0,1965.0,17.6,23.9,30.9,178.25,gas
348,2007,9.0,commercial,854.0,4,337.0,1.0,1936.0,20.8,26.2,32.7,930.24,oil
349,2007,4.0,residential,594.0,8,337.0,26.0,1994.0,17.7,26.8,33.2,19654.03,elec
350,2012,8.0,commercial,1231.0,5,55.0,5.0,,22.0,28.4,34.7,5847.5,oil
351,2011,3.0,office,741.0,2,55.0,9.0,2004.0,19.1,24.7,29.6,4775.67,gas
352,2007,9.0,,277.0,2,12.0,5.0,2009.0,18.0,26.4,31.5,2747.18,elec
353,2008,7.0,factory,218.0,3,203.0,1.0,1971.0,25.7,,34.9,126.25,oil
354,2012,3.0,education,351.0,6,117.0,1.0,1979.0,13.4,22.9,31.5,310.45,oil
355,2011,12.0,commercial,157.0,6,12.0,3.0,1921.0,9.2,15.1,22.5,660.63,oil
356,2010,4.0,,877.0,2,55.0,2.0,1984.0,21.7,26.4,33.4,2001.56,oil
357,2013,12.0,education,545.0,5,19.0,4.0,2002.0,6.9,15.4,23.3,3332.78,elec
358,2008,9.0,residential,3228.0,3,-7.0,5.0,1944.0,19.7,26.6,33.5,10981.66,elec
359,2009,4.0,commercial,501.0,8,117.0,6.0,2009.0,20.9,27.8,34.7,1408.97,gas
360,2011,2.0,factory,240.0,3,37.0,5.0,1957.0,11.8,19.3,25.4,997.92,elec
361,2006,7.0,residential,239.0,5,37.0,18.0,1998.0,21.9,30.5,37.8,3831.22,gas
362,2013,3.0,residential,686.0,3,172.0,18.0,1950.0,15.6,23.9,28.7,806.15,gas
363,2010,2.0,,2080.0,2,117.0,6.0,2006.0,13.1,19.8,26.2,25830.6,elec
364,2013,8.0,factory,937.0,3,37.0,4.0,1969.0,24.1,29.6,34.2,3258.51,elec
365,2012,10.0,office,1218.0,5,172.0,23.0,1959.0,17.1,23.7,29.4,25410.38,gas
366,2005,4.0,office,423.0,7,37.0,4.0,1991.0,22.0,27.6,34.0,1649.7,oil
367,2013,3.0,office,356.0,1,55.0,25.0,1952.0,14.4,24.1,30.5,10466.4,elec
368,2006,12.0,commercial,437.0,1,-7.0,3.0,1960.0,5.6,15.2,20.2,1374.07,gas
369,2012,4.0,residential,686.0,3,172.0,18.0,1950.0,21.5,26.0,34.1,9361.76,oil
370,2010,4.0,factory,1515.0,3,117.0,6.0,1934.0,19.8,26.4,34.4,6872.04,elec
371,2014,4.0,commercial,912.0,6,172.0,6.0,1951.0,21.3,26.4,34.4,5462.15,gas
372,2013,11.0,education,427.0,4,55.0,1.0,1946.0,14.8,19.6,,646.04,oil
373,2007,10.0,factory,2362.0,6,117.0,6.0,2007.0,18.2,23.0,28.1,7578.48,gas
374,2012,2.0,education,337.0,8,203.0,1.0,1940.0,13.7,19.9,25.9,359.29,oil
375,2007,5.0,residential,686.0,3,172.0,18.0,1950.0,22.3,29.1,36.3,8971.69,oil
376,2006,9.0,commercial,388.0,4,37.0,3.0,1970.0,21.3,27.5,33.1,1212.42,gas
377,2007,1.0,factory,371.0,2,117.0,2.0,1945.0,7.7,15.4,21.4,722.02,oil
378,2009,8.0,education,857.0,8,37.0,6.0,1966.0,20.7,,35.5,3029.91,gas
379,2009,8.0,residential,350.0,3,19.0,22.0,1963.0,22.1,29.4,35.5,425.36,gas
380,2014,6.0,education,451.0,5,203.0,4.0,1978.0,21.4,30.6,36.9,2647.64,elec
381,2011,9.0,education,243.0,8,19.0,6.0,1991.0,20.8,26.9,31.5,1979.15,elec
382,2007,6.0,commercial,588.0,2,12.0,4.0,1963.0,25.1,30.7,36.7,3853.89,elec
383,2007,8.0,education,594.0,8,203.0,3.0,1936.0,24.3,28.5,34.6,1002.31,gas
384,2005,12.0,commercial,635.0,2,12.0,5.0,2008.0,8.4,13.6,20.2,4928.62,elec
385,2008,11.0,commercial,657.0,6,-7.0,1.0,1963.0,11.9,18.8,27.3,712.84,gas
386,2012,12.0,residential,293.0,8,172.0,28.0,1972.0,7.1,14.6,20.6,9480.52,oil
387,2007,11.0,commercial,301.0,2,337.0,3.0,1992.0,12.7,19.1,24.5,991.51,gas
388,2007,9.0,office,487.0,1,51.0,2.0,1934.0,23.9,27.0,33.0,1090.88,elec
389,2010,11.0,commercial,844.0,3,-7.0,2.0,1996.0,12.8,18.6,24.4,138.46,gas
390,2009,4.0,commercial,339.0,1,37.0,4.0,2009.0,21.2,27.2,33.9,1606.62,gas
391,2008,8.0,office,435.0,6,117.0,9.0,1990.0,24.3,28.6,34.4,2791.4,gas
392,2006,4.0,education,453.0,5,55.0,2.0,1937.0,20.1,26.6,35.1,896.51,gas
393,2007,4.0,factory,579.0,7,337.0,1.0,1929.0,20.7,26.3,33.0,423.39,oil
394,2007,4.0,residential,591.0,5,-7.0,20.0,1964.0,17.4,26.2,31.2,7315.68,oil
395,2008,5.0,education,451.0,1,337.0,5.0,1993.0,22.8,28.9,35.8,2879.18,elec
396,2005,6.0,office,1292.0,1,37.0,5.0,1992.0,24.2,29.7,35.2,4205.46,gas
397,2012,,office,657.0,5,203.0,24.0,1999.0,26.8,29.5,33.0,12840.2,oil
398,2008,9.0,office,968.0,3,-7.0,3.0,1965.0,20.2,27.1,32.6,3366.32,elec
399,2013,5.0,factory,579.0,7,337.0,1.0,1929.0,23.1,29.7,,671.18,elec
400,2013,12.0,office,399.0,5,37.0,15.0,1922.0,6.2,15.1,22.3,7098.55,oil
401,2008,,residential,594.0,8,337.0,26.0,1994.0,20.2,27.7,36.4,6204.78,gas
402,2006,10.0,education,471.0,8,117.0,3.0,2001.0,17.2,23.7,32.0,1695.2,oil
403,2012,11.0,education,1107.0,4,203.0,4.0,1927.0,10.0,18.5,26.9,3129.71,gas
404,2010,11.0,education,173.0,6,51.0,6.0,1999.0,11.6,18.8,24.9,,gas
405,2010,4.0,residential,1186.0,3,117.0,5.0,1999.0,22.6,28.3,34.5,3371.92,oil
406,2012,2.0,commercial,588.0,2,12.0,4.0,1963.0,13.6,19.0,23.6,2470.26,gas
407,2011,5.0,office,582.0,4,37.0,3.0,1975.0,24.6,29.7,33.2,1353.15,gas
408,2014,3.0,residential,239.0,5,37.0,18.0,1998.0,16.6,23.5,28.9,3050.94,oil
409,2014,9.0,factory,520.0,7,117.0,2.0,1964.0,18.4,25.9,30.9,954.41,elec
410,2009,5.0,office,821.0,3,51.0,8.0,1993.0,21.5,28.8,37.3,311.52,gas
411,2010,7.0,commercial,547.0,6,37.0,5.0,1992.0,24.0,29.7,35.0,4717.33,elec
412,2005,12.0,commercial,1178.0,4,117.0,3.0,1930.0,9.7,,22.9,6592.34,oil
413,2008,11.0,factory,371.0,2,117.0,2.0,1945.0,13.3,18.6,25.8,719.89,elec
414,2006,7.0,factory,3888.0,8,172.0,1.0,1963.0,24.5,31.2,37.3,1366.79,gas
415,2006,10.0,,861.0,7,19.0,5.0,2003.0,18.8,23.4,28.7,6653.81,elec
416,2005,12.0,office,489.0,2,19.0,18.0,2005.0,9.0,15.8,22.9,5402.67,gas
417,2006,5.0,commercial,844.0,3,-7.0,2.0,1996.0,21.3,29.3,36.3,1907.81,oil
418,2006,3.0,office,529.0,2,117.0,26.0,1989.0,18.6,23.5,27.3,17792.17,elec
419,2009,5.0,commercial,547.0,7,203.0,1.0,1979.0,24.4,29.0,35.7,573.32,gas
420,2012,11.0,education,565.0,5,117.0,5.0,2006.0,15.8,20.1,27.0,3552.48,oil
421,2014,7.0,residential,394.0,1,37.0,11.0,1940.0,25.4,30.3,37.8,4368.67,elec
422,2010,6.0,education,256.0,7,37.0,2.0,1946.0,23.9,30.1,35.1,712.21,elec
423,2005,8.0,office,331.0,1,55.0,19.0,1964.0,22.8,28.8,33.4,5395.96,oil
424,2007,11.0,office,582.0,4,37.0,3.0,1975.0,13.0,19.7,25.1,2463.96,elec
425,2014,3.0,office,474.0,2,51.0,26.0,1992.0,18.9,24.7,32.0,11822.25,oil
426,2010,9.0,commercial,551.0,1,203.0,3.0,1927.0,20.7,26.8,34.8,1581.87,gas
427,2011,6.0,commercial,448.0,1,-7.0,6.0,1987.0,27.2,30.7,35.7,2572.34,gas
428,2006,8.0,commercial,524.0,6,117.0,3.0,1929.0,19.1,28.5,36.2,1630.79,oil
429,2005,11.0,commercial,476.0,7,37.0,4.0,2003.0,13.2,19.1,23.5,3948.29,elec
430,2010,3.0,office,493.0,1,51.0,28.0,1995.0,15.1,22.6,28.4,15460.48,elec
431,2007,8.0,residential,1024.0,6,203.0,23.0,1967.0,24.0,28.6,37.3,24927.44,elec
432,2008,,education,451.0,5,203.0,4.0,1978.0,20.0,26.9,32.2,2757.96,elec
433,2014,11.0,factory,819.0,3,37.0,6.0,2006.0,11.6,,24.3,195.37,gas
434,2013,9.0,office,460.0,3,12.0,16.0,1981.0,22.4,27.4,35.9,6676.99,elec
435,2005,1.0,residential,623.0,8,337.0,26.0,1993.0,9.2,15.0,21.0,16707.97,oil
436,2005,12.0,residential,233.0,7,51.0,12.0,1949.0,4.3,13.4,21.3,3565.24,elec
437,2009,2.0,factory,218.0,3,203.0,1.0,1971.0,12.7,19.0,27.7,156.57,elec
438,2007,6.0,commercial,1707.0,4,172.0,6.0,2006.0,24.5,31.0,38.3,8890.06,gas
439,2011,9.0,office,460.0,3,12.0,16.0,1981.0,21.8,27.2,32.3,6716.74,oil
440,2009,10.0,office,575.0,4,172.0,14.0,1940.0,15.8,23.2,29.7,4491.9,gas
441,2006,10.0,office,956.0,2,51.0,13.0,2002.0,15.3,22.3,28.6,16076.86,elec
442,2008,7.0,commercial,232.0,5,172.0,3.0,1976.0,24.0,30.1,39.0,760.41,oil
443,2014,6.0,office,430.0,6,55.0,14.0,2001.0,26.7,,37.7,3545.78,gas
444,2014,1.0,,648.0,8,172.0,29.0,1937.0,8.4,15.4,25.4,7927.37,gas
445,2013,3.0,education,529.0,1,55.0,4.0,1974.0,18.8,23.7,29.9,1818.32,gas
446,2011,4.0,commercial,635.0,2,12.0,5.0,2008.0,19.2,26.7,35.0,6297.68,elec
447,2005,10.0,commercial,357.0,7,337.0,6.0,1921.0,17.4,,29.0,2351.96,gas
448,2011,9.0,office,657.0,5,203.0,24.0,1999.0,16.7,26.7,32.1,16070.75,elec
449,2011,4.0,education,299.0,6,37.0,5.0,1936.0,22.8,27.7,35.2,1167.89,gas
450,2008,4.0,education,585.0,8,12.0,3.0,1924.0,19.3,26.1,32.1,1616.31,oil
451,2006,4.0,residential,163.0,1,12.0,21.0,1989.0,22.8,27.1,32.6,3967.94,elec
452,2013,4.0,education,525.0,8,117.0,1.0,1993.0,17.9,26.4,32.9,309.36,gas
453,2012,7.0,office,968.0,3,-7.0,3.0,1965.0,25.1,29.9,36.6,194.45,gas
454,2014,3.0,office,176.0,6,55.0,24.0,1972.0,17.2,,30.7,4228.94,oil
455,2010,2.0,education,565.0,5,117.0,5.0,2006.0,13.6,19.4,25.5,3455.09,elec
456,2013,12.0,education,338.0,4,117.0,5.0,2007.0,5.5,15.2,20.8,2623.42,elec
457,2007,8.0,office,487.0,1,51.0,,1934.0,23.9,,36.7,1090.88,elec
458,2008,5.0,factory,625.0,2,51.0,1.0,1975.0,19.5,29.6,34.8,476.29,oil
459,2008,5.0,education,529.0,1,55.0,4.0,1974.0,22.9,29.4,34.2,1818.32,gas
460,2006,2.0,commercial,323.0,1,117.0,5.0,1927.0,14.5,20.0,26.5,2454.02,oil
461,2009,5.0,education,594.0,8,203.0,3.0,1936.0,22.9,28.8,34.6,1097.77,gas
462,2005,4.0,commercial,429.0,8,51.0,1.0,1963.0,20.2,26.0,34.6,515.31,oil
463,2013,3.0,commercial,547.0,2,172.0,1.0,1923.0,17.3,23.4,32.7,,gas
464,2005,3.0,residential,686.0,3,172.0,18.0,1950.0,18.2,,31.6,527.1,gas
465,2006,4.0,factory,368.0,7,-7.0,1.0,1932.0,17.8,26.7,33.8,215.28,oil
466,2005,4.0,office,249.0,6,337.0,3.0,1940.0,21.8,27.8,35.7,439.98,gas
467,2011,10.0,commercial,836.0,2,12.0,3.0,1971.0,13.4,,29.9,2873.57,gas
468,2011,11.0,education,565.0,5,117.0,5.0,2006.0,14.0,19.8,27.8,4146.11,elec
469,2012,11.0,education,451.0,5,203.0,4.0,1978.0,13.7,18.9,23.3,1785.09,gas
470,2007,11.0,office,474.0,2,51.0,26.0,1992.0,13.0,20.1,27.5,7984.72,gas
471,2011,12.0,commercial,435.0,6,203.0,6.0,1925.0,5.4,14.5,23.3,2152.21,gas
472,2010,10.0,commercial,2080.0,2,117.0,6.0,2006.0,17.6,22.7,28.5,14208.45,oil
473,2014,7.0,residential,256.0,8,-7.0,19.0,2005.0,24.4,29.6,35.4,4456.75,elec
474,2008,1.0,residential,486.0,2,-7.0,17.0,2006.0,9.3,15.2,21.7,7891.96,oil
475,2010,1.0,residential,689.0,5,51.0,22.0,1931.0,9.5,14.9,20.0,12672.26,oil
476,2009,9.0,residential,228.0,1,55.0,22.0,1960.0,21.2,26.9,32.4,3232.76,gas
477,2008,12.0,office,657.0,5,203.0,24.0,1999.0,10.7,15.7,24.4,17871.95,oil
478,2012,9.0,office,1292.0,1,37.0,5.0,1992.0,19.6,26.8,33.0,3784.91,gas
479,2013,3.0,residential,244.0,6,117.0,23.0,1994.0,15.9,22.8,28.2,4446.85,oil
480,2006,4.0,residential,228.0,1,55.0,22.0,1960.0,19.9,25.9,37.6,5056.13,elec
481,2011,3.0,office,1249.0,6,12.0,9.0,1940.0,17.1,24.2,29.6,10788.12,oil
482,2008,5.0,commercial,425.0,8,117.0,3.0,1956.0,22.6,30.0,37.6,836.67,gas
483,2009,12.0,office,258.0,4,117.0,11.0,1950.0,7.7,14.5,22.4,1583.6,gas
484,2006,1.0,commercial,411.0,8,19.0,4.0,1987.0,10.2,14.8,23.1,3384.64,elec
485,2011,4.0,office,1418.0,5,12.0,20.0,1964.0,18.6,26.0,31.5,36130.64,elec
486,2007,2.0,factory,371.0,2,117.0,2.0,1945.0,14.0,18.5,24.7,748.9,oil
487,2011,12.0,residential,2730.0,1,-7.0,17.0,1973.0,11.5,,18.8,51459.41,elec
488,2012,2.0,commercial,260.0,7,337.0,6.0,1929.0,12.8,18.9,23.0,2728.4,oil
489,2006,3.0,commercial,1128.0,6,172.0,1.0,2008.0,16.3,23.2,28.4,2122.44,elec
490,2013,8.0,education,1114.0,4,51.0,4.0,1924.0,22.3,29.3,33.5,8489.21,elec
491,2009,12.0,commercial,301.0,7,12.0,2.0,1920.0,9.7,15.3,21.0,1031.25,elec
492,2012,7.0,residential,863.0,5,19.0,4.0,1940.0,23.0,31.1,35.1,3166.45,elec
493,2005,5.0,office,279.0,6,12.0,18.0,1945.0,24.0,29.1,34.9,6749.57,elec
494,2011,9.0,commercial,1707.0,4,172.0,6.0,2006.0,20.2,26.0,30.5,11112.57,gas
495,2012,8.0,commercial,1105.0,7,117.0,6.0,1966.0,24.9,30.3,35.9,8597.45,oil
496,2007,10.0,residential,2730.0,1,-7.0,17.0,1973.0,16.2,24.0,30.5,,elec
497,2014,10.0,residential,390.0,7,55.0,15.0,1933.0,16.8,23.7,29.2,3566.25,gas
498,2010,3.0,residential,244.0,6,117.0,23.0,1994.0,18.7,23.9,29.0,3757.8,gas
499,2009,12.0,education,388.0,4,172.0,2.0,1936.0,9.1,14.8,19.8,1095.09,elec
500,2006,6.0,residential,800.0,7,203.0,2.0,1978.0,24.9,30.4,38.1,1263.6,oil
501,2008,8.0,commercial,1869.0,5,117.0,4.0,1987.0,20.6,28.4,33.1,10356.71,gas
502,2013,11.0,residential,394.0,1,37.0,11.0,1940.0,8.6,18.7,27.0,2793.22,gas
503,2005,8.0,office,1203.0,8,172.0,17.0,1963.0,23.1,30.0,33.5,10498.73,gas
504,2005,3.0,office,956.0,2,51.0,13.0,2002.0,16.3,23.8,31.5,8052.1,gas
505,2010,11.0,education,411.0,4,172.0,2.0,1949.0,11.4,18.9,24.7,,gas
506,2005,11.0,residential,390.0,7,55.0,15.0,1933.0,12.3,19.3,27.7,6442.25,elec
507,2006,11.0,education,312.0,1,-7.0,1.0,1941.0,7.0,18.8,24.7,268.11,gas
508,2010,2.0,office,549.0,8,19.0,3.0,1972.0,13.7,20.5,26.3,882.26,gas
509,2013,1.0,office,976.0,3,19.0,26.0,2001.0,8.7,15.4,23.3,31953.78,oil
510,2005,5.0,commercial,339.0,1,37.0,4.0,2009.0,22.1,29.1,36.1,1628.83,oil
511,2008,11.0,commercial,442.0,1,172.0,5.0,1953.0,15.8,20.0,28.9,2939.91,oil
512,2008,6.0,residential,1068.0,1,12.0,11.0,1946.0,23.4,29.8,36.7,9071.81,oil
513,2012,7.0,commercial,139.0,7,117.0,6.0,1928.0,24.3,30.0,36.2,1195.33,oil
514,2005,2.0,factory,452.0,5,-7.0,2.0,1939.0,12.5,19.3,24.1,699.84,oil
515,2010,1.0,commercial,301.0,2,337.0,3.0,1992.0,8.4,15.7,22.6,1574.2,oil
516,2013,11.0,,486.0,2,-7.0,17.0,2006.0,10.1,19.5,28.9,8721.35,oil
517,2008,2.0,office,285.0,7,55.0,8.0,1932.0,15.1,,25.5,1788.2,gas
518,2012,9.0,commercial,435.0,6,203.0,6.0,1925.0,17.3,26.0,33.9,4092.48,elec
519,2012,4.0,office,529.0,2,117.0,26.0,1989.0,20.6,27.0,33.8,17792.17,elec
520,2009,1.0,factory,1272.0,2,19.0,3.0,1922.0,9.4,15.6,21.1,2342.26,gas
521,2008,1.0,commercial,553.0,4,12.0,2.0,2001.0,8.7,15.5,21.9,1200.01,gas
522,2013,5.0,commercial,529.0,8,117.0,2.0,1938.0,20.6,28.1,33.9,1759.31,elec
523,2011,7.0,commercial,547.0,7,203.0,1.0,1979.0,25.2,30.1,36.5,,oil
524,2011,12.0,residential,880.0,5,12.0,8.0,2000.0,7.9,15.5,21.9,6008.37,gas
525,2007,6.0,office,741.0,2,55.0,9.0,2004.0,21.0,29.7,34.7,4863.7,oil
526,2011,7.0,office,968.0,3,-7.0,3.0,1965.0,21.5,29.5,34.5,178.25,gas
527,2012,10.0,residential,394.0,1,37.0,11.0,1940.0,17.4,23.3,29.8,3494.94,elec
528,2008,1.0,commercial,588.0,2,12.0,4.0,1963.0,9.8,,20.3,3902.9,oil
529,2011,3.0,commercial,439.0,3,19.0,5.0,1958.0,12.6,,29.6,180.05,gas
530,2011,8.0,education,814.0,1,55.0,5.0,1935.0,20.8,28.9,36.5,3338.46,gas
531,2012,8.0,commercial,539.0,6,172.0,4.0,2009.0,25.2,29.7,35.6,2152.12,gas
532,2007,9.0,commercial,877.0,2,55.0,2.0,1984.0,20.0,,34.3,1590.98,gas
533,2007,8.0,commercial,435.0,6,203.0,6.0,1925.0,24.5,,35.5,4297.1,elec
534,2011,9.0,factory,1005.0,4,172.0,6.0,1953.0,22.6,28.2,35.0,5584.38,elec
535,2007,7.0,,388.0,4,37.0,3.0,1970.0,24.1,31.5,38.3,1334.64,oil
536,2010,12.0,factory,379.0,2,117.0,1.0,1973.0,6.5,14.4,22.4,390.41,oil
537,2009,4.0,office,1292.0,1,37.0,5.0,1992.0,19.4,26.4,32.2,6218.38,oil
538,2014,1.0,factory,2362.0,6,117.0,6.0,2007.0,5.8,14.5,19.7,11309.26,elec
539,2012,1.0,commercial,451.0,2,12.0,2.0,1981.0,8.3,14.7,22.4,1632.05,oil
540,2009,2.0,,953.0,2,-7.0,1.0,1982.0,12.5,,25.6,757.77,oil
541,2012,8.0,residential,350.0,3,19.0,22.0,1963.0,21.8,28.4,37.1,,gas
542,2010,12.0,commercial,439.0,3,19.0,5.0,1958.0,7.4,14.9,23.2,188.62,gas
543,2008,1.0,,837.0,5,203.0,3.0,1934.0,8.5,15.3,22.6,3484.47,oil
544,2006,9.0,education,1862.0,8,19.0,6.0,1945.0,19.2,26.5,33.3,17440.12,elec
545,2012,5.0,factory,3888.0,8,172.0,1.0,1963.0,21.7,27.8,33.0,2160.76,oil
546,2013,10.0,residential,317.0,6,12.0,23.0,1945.0,18.2,24.1,31.4,5376.76,oil
547,2011,12.0,residential,689.0,5,51.0,22.0,1931.0,7.4,13.9,21.2,15719.4,oil
548,2013,11.0,residential,689.0,5,51.0,22.0,1931.0,14.8,19.1,24.6,10686.89,gas
549,2014,10.0,commercial,252.0,8,337.0,5.0,1976.0,16.2,23.5,32.5,1995.44,elec
550,2008,10.0,office,1210.0,1,117.0,7.0,2004.0,17.5,24.7,32.1,6710.98,oil
551,2006,1.0,office,649.0,3,172.0,9.0,2008.0,8.7,15.2,21.2,5887.73,elec
552,2007,3.0,office,557.0,6,37.0,7.0,1925.0,16.9,24.3,31.8,3752.71,oil
