,0,1,2,3,5,6,7,10,17,18,21,22,23
348,e,f,s,g,2.71,f,0,t,w,o,6,57.09097597,-100.0374004
349,e,x,f,n,-1.14,f,-1,e,w,o,-1,57.68583723,-98.1929259
350,e,f,s,g,6.57,f,0,t,w,o,23,57.70915112,-97.74041389
351,e,f,y,n,5.53,f,-1,e,w,o,2,57.94706089,-97.15198878
352,e,b,y,w,3.22,f,-1,e,w,o,4,57.32966994,-98.93923043
353,e,b,s,y,-2.81,f,-1,e,w,o,1,57.70544099,-98.26573382
354,e,x,y,y,0.71,f,-1,e,w,o,10,57.42529149,-97.23465388
355,e,s,f,g,-0.3,f,-1,e,w,o,4,57.21967051,-96.84754835
356,e,f,y,n,-0.72,f,-1,e,w,o,0,57.17906288,-98.02813113
357,p,x,y,n,5.8,f,-1,e,w,o,9,57.52189677,-99.92671776
358,e,x,y,y,5.89,f,,e,w,o,-3,57.74306478,-97.51792035
359,e,x,y,y,5.03,f,-1,e,w,o,3,57.57424626,-98.74803926
360,e,x,f,n,-4.47,f,0,t,w,o,3,57.4634575,-96.83564681
361,e,x,f,n,2.69,f,0,t,w,o,17,57.35065531,-97.78013311
362,e,f,s,n,-6.48,f,0,t,w,o,20,57.2594433,-98.52042117
363,e,f,y,n,3.4,f,-1,e,w,o,8,57.75138535,-97.10966749
364,e,x,s,y,0.9,f,-1,e,w,o,5,57.87888869,-99.08525374
365,e,f,f,n,6.95,f,-1,e,w,o,0,57.6400337,-96.91764922
366,e,x,y,y,-8.19,,-1,e,w,o,-1,57.27457483,-98.7027064
367,e,x,f,y,10.07,f,0,t,w,o,-4,57.63033488,-96.24820046
368,e,b,y,y,0.95,f,-1,e,w,o,9,57.94102942,-97.95046951
369,e,x,f,g,5.46,f,0,t,w,o,4,57.45656813,-99.5331453
370,e,x,y,y,-1.61,f,-1,e,w,o,2,57.4932345,-97.56220696
371,e,f,y,n,5.08,f,-1,e,w,o,0,57.80248258,-96.61747146
372,e,x,s,y,-4.08,f,-1,e,w,o,-3,58.0971978,-98.03173564
373,e,s,f,n,-1.81,f,-1,e,w,o,4,57.30492055,-98.09287942
374,e,x,s,w,-2.15,f,-1,e,w,o,9,57.617934,-96.72662664
375,e,b,s,w,10.17,f,-1,e,w,o,6,57.61914242,-99.38807933
376,e,s,f,n,-2.78,f,-1,e,w,o,8,57.67595483,-99.51038412
377,e,b,y,y,10.04,f,-1,e,w,o,7,57.35461873,-97.9349691
378,e,x,y,y,3.77,f,-1,e,w,o,12,57.81704086,-98.81259873
379,e,b,y,y,-4.41,f,-1,e,w,o,-1,57.6418048,-97.31393934
380,p,x,y,n,6.7,f,-1,e,w,o,5,57.9056479,-98.10766995
381,e,x,s,w,-4.41,f,,t,w,o,4,58.05868793,-97.66325383
382,e,x,y,w,0.66,f,-1,e,w,o,4,57.67327814,-97.0238275
383,e,b,s,w,2.51,f,-1,e,w,o,10,57.4908261,-100.8069692
384,e,x,f,n,-1.81,f,-1,t,w,o,4,57.28672967,-95.99706417
385,p,x,s,n,0.85,f,-1,e,w,o,10,10,-97.90747551
386,e,x,y,n,5.53,f,-1,e,w,o,1,57.83227183,-97.18278089
387,e,x,s,n,2.66,f,0,t,w,o,23,57.49827444,-100.1537101
388,e,b,y,y,-2.61,f,-1,e,w,o,20,57.4177474,-98.81990483
389,e,x,s,y,-0.34,f,-1,e,w,o,7,57.49987413,-97.55018389
390,e,b,s,y,1.49,f,-1,e,w,o,5,57.73169786,-98.08112057
391,e,x,s,y,2.56,f,-1,e,w,o,13,57.90781674,-97.8205892
392,e,b,y,w,4.61,f,-1,e,w,o,6,57.88386506,-97.68408307
393,e,x,f,g,-3.32,f,-1,e,w,o,-4,57.59418462,-97.70777946
394,e,f,y,n,-6.51,f,-1,e,w,o,1,57.38160855,-99.52907263
395,e,x,f,g,1.38,f,0,t,w,o,25,57.84232994,-98.11099529
396,e,x,s,w,-2.46,f,-1,e,w,o,10,57.2943646,-98.46047014
397,e,x,y,y,2.86,f,-1,e,w,o,0,57.25093109,-97.68682292
398,e,x,f,g,2.42,f,-1,e,w,o,-9,57.45604506,-98.69694596
399,p,x,s,n,5.95,f,-1,e,w,o,5,57.69452403,-98.78411373
400,e,b,y,w,5.99,f,-1,e,w,o,11,57.5276791,-98.57149385
401,e,b,y,w,-1.23,f,-1,e,w,o,13,57.05936677,-97.01538359
402,p,x,y,n,5.2,f,-1,e,w,o,9,57.77304813,-99.04488652
403,e,b,s,y,4.93,f,,e,w,o,1,57.57215117,-98.11419129
404,e,x,s,w,0.07,f,,e,w,o,3,57.47674124,-99.71516683
405,e,x,y,y,7.28,f,-1,e,w,o,1,57.51100113,-97.56124697
406,e,b,y,y,5.4,f,-1,e,w,o,16,57.73922918,-97.74799629
407,e,x,s,w,8.92,f,-1,e,w,o,6,57.30286643,-98.23077237
408,e,x,s,w,-1.19,f,-1,e,w,o,4,57.26568454,-100.2127935
409,e,x,y,n,6.14,f,-1,e,w,o,0,57.42351012,-98.99768092
410,e,x,s,w,-3.79,f,-1,e,w,o,10,57.370351,-97.79841208
411,e,x,s,n,0.72,f,0,t,w,o,4,57.73893546,-97.50533189
412,e,x,y,n,-3.75,,,e,w,o,4,57.95999641,-99.62159754
413,e,x,y,y,8.87,f,-1,e,w,o,5,57.71713714,-99.14090808
414,p,x,y,n,3.03,f,-1,e,w,o,-4,57.3605706,-99.46021764
415,e,b,y,y,3.9,f,-1,e,w,o,13,57.93435383,-97.71035556
416,e,x,f,w,5.35,f,0,t,w,o,3,57.30237566,-97.37208349
417,p,x,s,n,3.35,f,-1,e,w,o,5,57.84723182,-96.74499657
418,e,x,y,y,3.52,f,-1,e,w,o,14,57.43649982,-97.93353513
419,e,f,f,g,-1.2,f,0,t,w,o,25,57.60260156,-96.22840593
420,e,x,y,w,-2.84,f,-1,e,w,o,8,57.58278372,-99.85477548
421,e,b,y,w,6.21,f,,e,w,o,3,57.67606053,-98.07658176
422,p,x,y,n,8.49,f,-1,e,w,o,3,57.56612372,-98.42800572
423,e,f,y,n,-2.42,f,-1,e,w,o,14,57.82592515,-98.80627566
424,e,x,s,w,5.53,f,-1,e,w,o,9,57.65899692,-99.26399129
425,e,x,s,w,3.04,f,0,t,w,o,9,57.10217617,-97.10221693
426,e,f,y,n,-2.04,f,-1,e,w,o,3,57.05017011,-95.06095757
427,e,b,s,w,5.91,f,-1,e,w,o,7,57.97644603,-97.95586833
428,e,x,s,w,-3.6,f,0,t,w,o,22,57.7523777,-98.50199371
429,e,f,f,g,-0.19,,-1,e,w,o,5,57.3079307,-99.67095703
430,e,x,y,w,-3.88,f,-1,e,w,o,12,57.29479801,-98.70823744
431,e,x,y,y,5.6,f,-1,e,w,o,-1,57.44586427,-98.3371523
432,e,b,s,y,3,f,-1,e,w,o,6,57.55337357,-99.64199158
433,e,b,s,y,2.76,f,-1,e,w,o,9,57.42240226,-96.69003675
434,e,f,s,w,4.37,f,0,t,w,o,-3,57.50766584,-100.0918767
435,e,b,s,w,-0.26,f,,e,w,o,15,57.34271334,-95.67254645
436,e,x,f,y,-0.26,f,0,t,w,o,-1,57.43543488,-96.60187151
437,e,x,y,w,9.45,f,-1,e,w,o,14,57.87912051,-97.61289998
438,e,b,y,y,-3.45,f,-1,e,w,o,8,57.62678485,-96.91763146
439,e,x,y,n,2.86,f,-1,e,w,o,5,57.20639628,-98.25717406
440,e,x,y,w,-0.8,f,-1,e,w,o,4,57.51873678,-97.23282931
441,e,x,y,w,0.23,f,-1,e,w,o,6,57.60099489,-98.8865417
442,e,x,y,y,0.67,f,-1,e,w,o,-5,57.5158297,-99.55245511
443,e,x,y,w,-0.8,f,-1,e,w,o,15,57.0233844,-99.65010655
444,e,x,s,y,0.43,f,-1,e,w,o,4,57.25927942,-97.07431714
445,e,x,y,n,4.49,f,-1,e,w,o,3,57.36722961,-96.75563252
446,e,x,s,w,0.17,f,-1,e,w,o,15,57.76654575,-98.51377415
447,e,f,y,n,-1.22,f,-1,e,w,o,2,57.84419784,-98.15669731
448,e,b,s,w,6.18,f,-1,e,w,o,14,57.69244913,-97.45210946
449,e,x,f,n,-1.91,f,-1,t,w,o,-1,57.68849149,-98.75795701
450,e,x,y,w,0.66,f,-1,e,w,o,6,57.47960649,-99.87356673
451,e,b,s,w,3.88,f,-1,e,w,o,12,57.6525033,-99.59386724
452,e,b,s,y,8.17,f,-1,e,w,o,14,57.48302339,-96.97463286
453,e,x,f,y,5.43,f,0,t,w,o,6,57.73697043,-100.1665089
454,e,b,s,w,12.66,f,-1,e,w,o,7,57.15198427,-98.62703817
455,e,x,s,g,-2.59,f,0,t,w,o,24,57.79480987,-96.90376955
456,e,b,s,w,1.93,f,-1,e,w,o,12,57.56056719,-98.14977179
457,e,b,s,y,4.8,f,,e,w,o,6,57.19372774,-99.59237098
458,e,f,y,y,-1.92,f,-1,e,w,o,5,57.18695122,-97.74235339
459,e,f,y,n,2.51,f,-1,e,w,o,-2,57.55922239,-98.61557213
460,e,x,s,w,-0.82,f,-1,e,w,o,7,57.2860143,-98.70276185
461,e,f,y,y,-2.35,f,-1,e,w,o,2,57.6156194,-98.59714367
462,e,b,s,w,4.06,f,-1,e,w,,3,56.94940519,-97.71119857
463,e,x,y,y,5.99,f,-1,e,w,o,9,57.68504111,-97.79268919
464,e,x,f,n,3.09,f,-1,e,w,o,5,57.58592609,-97.34620129
465,e,f,y,n,1.02,f,-1,e,w,o,-4,57.33641694,-97.83613428
466,e,x,s,w,1.9,f,-1,e,w,o,17,58.13841537,-99.09785055
467,e,x,s,y,4.8,f,-1,e,w,o,17,57.69622961,-98.4358907
468,e,b,y,y,-2.91,f,-1,e,w,o,6,57.35392712,-98.45819179
469,e,f,y,y,2.83,f,-1,e,w,o,0,57.17276472,-100.0905395
470,e,x,y,y,4.8,f,-1,e,w,o,3,57.36346785,-97.46179306
471,e,x,y,w,-4.28,f,-1,e,w,o,15,57.49334907,-97.70826483
472,e,f,f,w,-1.95,f,0,t,w,o,4,58.06389663,-97.96694022
473,e,s,f,g,-4.56,,-1,e,w,o,0,57.49397818,-96.79931685
474,e,f,s,y,9.11,f,0,t,w,o,4,10,-100.5399259
475,e,f,f,g,-1.47,f,,e,w,o,1,57.12515281,-97.50969157
476,e,x,f,n,0.36,f,-1,e,w,o,-8,57.24262926,-98.64507671
477,e,b,y,w,-3.53,f,-1,e,w,o,7,57.8083882,-98.35380299
478,e,x,s,w,2.69,f,0,t,w,o,6,57.56694709,-96.47400056
479,e,b,y,y,-2.83,f,-1,e,w,o,4,57.33305478,-98.04536814
480,e,b,y,y,3.7,f,-1,e,w,o,2,57.81735066,-97.41991546
481,e,b,y,y,7.8,f,-1,e,w,o,10,57.30089063,-99.55547401
482,e,f,s,w,6.14,f,0,t,w,o,4,57.97789267,-95.90401599
483,e,f,f,g,7.82,f,-1,,w,o,6,57.55837709,-97.8336448
484,e,f,s,w,6.96,f,0,t,w,o,5,57.65109748,-100.0170629
485,e,f,y,y,7.87,f,-1,,w,o,4,57.39913153,-97.98186363
486,e,x,y,w,-2.86,f,-1,e,w,o,4,57.21474141,-97.36529063
487,e,s,f,n,-1.95,f,-1,e,w,o,1,57.69379029,-97.71728379
488,e,x,y,n,1.46,f,,e,w,o,4,57.62183112,-98.05481769
489,e,x,y,n,-1.2,f,-1,e,w,o,8,57.530308,-98.06498892
490,e,f,f,y,1.97,f,0,t,w,o,-2,57.36356378,-99.19752537
491,p,f,s,n,10.82,f,-1,e,w,o,-2,57.72665471,-98.03890908
492,p,x,s,n,2.85,f,-1,e,w,o,-1,56.94631274,-98.90785093
493,e,f,y,n,7.39,f,-1,e,w,o,7,57.54827179,-98.2123403
494,e,x,y,y,-0.99,f,-1,e,w,o,9,57.53537779,-98.35709146
495,e,b,s,y,1.25,f,-1,e,w,o,7,57.72987459,-97.95748122
496,e,f,f,w,-1.2,f,0,t,w,o,12,57.19559726,-97.99108075
497,e,f,y,n,1.33,f,-1,e,w,o,8,57.72819464,-97.21356817
498,e,x,y,w,-1.46,f,-1,e,w,o,9,57.87573225,-97.99713785
499,e,b,s,y,1.28,f,-1,e,w,o,16,57.92821449,-97.37292214
500,e,x,s,y,-3.1,f,-1,e,w,o,4,57.55236029,-97.93221193
501,e,b,y,y,-1.64,f,-1,e,w,o,11,57.39414559,-97.51907874
502,e,x,s,w,2.52,f,-1,e,w,o,8,57.30457912,-97.47672741
503,e,b,s,y,2.18,f,-1,e,w,o,1,58.05155051,-98.46554656
504,e,b,y,y,0.31,f,,e,w,o,7,57.57874845,-97.14089225
505,p,x,s,n,8.68,f,-1,e,w,o,3,57.39475633,-97.93951306
506,e,x,s,g,5.3,f,0,t,w,o,10,57.42806653,-98.32341957
507,e,f,s,n,9.54,f,0,t,w,o,23,57.30039964,-98.75923421
508,e,x,f,w,-8.05,f,0,t,w,o,1,57.69447715,-97.72472665
509,e,f,f,g,-0.3,f,-1,e,w,o,7,57.49422639,-98.21638264
510,e,f,f,n,-4.51,f,-1,e,w,o,-3,57.67119049,-98.81553064
511,e,b,y,y,-2.23,f,-1,e,w,o,-3,57.39485337,-98.76490735
512,e,x,f,w,-3.43,f,0,t,w,o,5,57.54570552,-99.8861317
513,e,s,f,g,0.26,f,-1,e,w,o,-1,57.69379559,-99.27788485
514,e,x,f,n,-6.33,f,-1,e,w,o,4,57.40485248,-98.77913965
515,e,x,f,w,-3.14,f,0,t,w,o,26,57.72278935,-99.87361182
516,e,x,y,n,-1.14,f,,e,w,o,8,57.53583671,-97.92807772
517,e,b,s,y,-0.85,f,-1,e,w,o,14,10,-97.4636251
518,e,x,y,w,4.04,f,-1,e,w,o,6,57.64793603,-98.69607572
519,e,x,y,y,-3.04,f,-1,e,w,o,7,57.29091263,-99.06196082
520,e,x,s,w,-0.65,f,-1,e,w,o,10,57.42358284,-99.84315457
521,e,b,s,w,5.61,f,-1,e,w,o,4,57.4717248,-97.47446504
522,e,f,y,y,2.54,f,-1,e,w,o,2,57.87943458,-97.61729668
523,p,x,s,n,9.32,f,,e,w,o,2,57.5378234,-98.1530739
524,e,f,f,g,-5.3,f,-1,e,w,o,8,57.74458107,-98.34562128
525,e,b,s,y,1.95,f,-1,e,w,o,2,57.2543125,-98.32122551
526,e,f,y,n,3.09,f,-1,e,w,o,6,57.75175029,-98.43017594
527,e,x,s,y,2.31,f,-1,e,w,o,4,57.53419376,-98.07338805
528,e,x,f,n,3.39,f,-1,e,w,o,-1,57.81486336,-96.59154073
529,e,f,y,y,2.04,f,-1,e,w,o,8,57.58918312,-99.80968068
530,e,x,y,n,2.92,f,-1,e,w,o,-2,57.37004777,-98.72109807
531,e,x,s,w,2.92,f,,e,w,o,6,57.36344775,-97.9313354
532,p,x,y,w,2.61,f,-1,e,w,o,8,10,-98.48773964
533,e,f,y,n,9.4,f,-1,e,w,o,7,57.14135669,-98.20680162
534,p,f,s,n,9.93,f,-1,e,w,o,13,57.56300955,-98.74819351
535,e,x,f,w,0.3,f,0,t,w,o,5,57.81759439,-99.3980019
536,e,b,y,w,3.81,f,-1,e,w,o,5,57.81040739,-97.86848613
537,e,s,f,n,-0.51,f,-1,e,w,o,0,57.42758008,-97.59079619
538,e,x,y,y,5.98,f,-1,e,w,o,1,57.59340773,-97.80103035
539,e,f,s,w,1.74,f,0,t,w,o,7,57.07751399,-98.34238038
540,e,x,s,y,3.72,f,-1,e,w,o,0,57.46842916,-98.25412655
541,e,f,f,g,-2.2,f,0,t,w,o,1,57.54219245,-98.47622035
542,p,x,y,w,6.67,f,-1,e,w,o,-3,57.14370897,-98.50994137
543,e,x,y,y,-0.67,f,-1,e,w,o,3,57.46570047,-98.83397121
544,e,f,f,n,-1.19,f,0,t,w,o,24,57.1396635,-99.2598976
545,e,x,s,w,-3.91,f,-1,e,w,o,1,57.91477048,-98.49228378
546,e,b,y,y,3.89,f,-1,e,w,o,7,57.5725184,-97.26888677
547,e,f,f,g,-3.92,f,-1,e,w,o,9,57.52906488,-97.93393702
548,e,x,f,y,0.87,f,0,t,w,o,7,57.39455195,-97.44309494
549,e,x,s,y,3.4,f,-1,e,w,o,16,57.40248591,-98.56840377
550,e,f,f,n,3.5,f,-1,e,w,o,2,58.0947884,-98.2067333
551,e,x,f,g,5.95,f,0,t,w,,2,57.76588108,-98.09511629
552,e,x,y,y,1.34,f,-1,e,w,o,7,58.05935904,-99.02869273
553,e,f,s,w,6.92,f,0,t,w,o,3,57.64005733,-99.49685703
554,e,x,s,y,4.37,f,-1,e,w,o,4,58.00648459,-97.9971354
555,e,f,y,y,0.95,f,-1,e,w,o,4,57.06429962,-98.08632793
556,p,x,y,n,1.48,f,-1,e,w,o,8,57.35253121,-99.15976213
557,e,x,f,w,-0.7,f,0,t,w,o,6,57.26479542,-96.27037578
558,e,x,s,w,4.34,f,-1,e,w,o,18,57.96003671,-98.12815086
559,e,x,y,y,-5.77,f,-1,e,w,o,10,57.19061708,-99.11749579
560,e,b,s,y,-6.7,f,-1,e,w,o,-7,57.13314841,-98.22083473
561,e,x,s,y,5.72,f,0,t,w,o,1,57.5395257,-97.74195508
562,e,x,s,y,3.66,f,0,t,w,o,4,57.51928368,-96.2912647
563,e,x,f,w,4.02,f,0,t,w,o,7,57.36263119,-98.19799684
564,e,b,s,w,-6.04,f,-1,e,w,o,0,57.38231985,-97.86859396
565,p,x,y,w,2.72,f,-1,e,w,o,6,57.86352205,-98.88800318
566,e,x,y,y,-0.35,,-1,e,w,o,7,57.56177904,-98.22035103
567,e,f,s,g,2.35,f,0,t,w,o,11,57.88461202,-100.4010263
568,p,x,s,n,3.97,f,-1,e,w,o,7,57.62674415,-97.9181541
569,e,b,y,w,-0.11,f,-1,e,w,o,8,57.69789,-97.0711527
570,e,x,s,w,0.52,f,-1,e,w,o,11,57.37595851,-96.21466947
571,e,f,f,y,4,f,0,t,w,o,4,57.62222585,-98.72484594
572,e,x,s,y,-1.48,f,-1,e,w,o,12,57.67943463,-96.70811537
573,e,b,y,w,7.62,f,-1,e,w,o,8,57.6945532,-97.92912512
574,e,x,y,n,7.72,f,-1,e,w,o,-4,57.30876863,-98.25358123
575,e,x,s,y,-3.23,f,-1,e,w,o,1,57.14229728,-98.15722212
576,e,x,f,n,1.36,f,-1,e,w,o,7,57.09436476,-100.7099088
577,e,x,s,y,1.95,f,-1,e,w,o,8,57.56354981,-96.6427068
578,e,x,y,y,3.57,f,-1,e,w,o,-4,57.88116772,-100.2311674
579,p,x,s,n,8.61,f,-1,e,w,o,7,57.48383347,-99.89050598
580,e,x,s,w,-0.41,,-1,e,w,o,10,57.51942752,-97.50695638
581,e,x,s,y,0.96,f,-1,e,w,o,9,57.44050434,-96.59878522
582,e,x,y,w,3.71,f,-1,e,w,o,12,57.86737651,-97.8950553
583,e,x,y,y,3.8,f,-1,e,w,o,-6,57.83539239,-98.72325976
584,e,f,y,y,-0.84,,-1,e,w,o,2,57.57248481,-99.34166923
585,e,x,y,w,-5.09,f,-1,e,w,o,5,57.50080245,-97.50270551
586,e,s,f,g,-2.45,f,-1,e,w,o,1,57.83706934,-98.77609775
587,e,f,f,n,5.84,f,-1,e,w,o,-7,57.60644573,-98.02939234
588,e,s,f,g,-2.89,f,-1,e,w,o,7,57.28087063,-98.00617642
589,e,x,y,w,-3.85,f,-1,e,w,o,3,57.46451114,-96.58337532
590,p,x,s,w,5.44,f,-1,e,w,o,4,57.37445675,-98.43462447
591,e,x,s,g,0.1,f,0,t,w,o,11,57.07343299,-99.14264947
592,e,x,y,y,5.14,f,-1,e,w,o,2,57.37310631,-98.81097724
593,p,x,y,w,10.59,f,-1,e,w,o,11,57.13675775,-97.90004235
594,e,x,s,y,5.12,f,-1,e,w,o,13,57.55864521,-98.8840413
595,p,x,s,n,4.6,f,-1,e,w,o,9,57.30217684,-96.08364544
596,e,b,s,y,8.62,f,-1,e,w,o,5,57.49896883,-98.70769971
597,e,b,y,w,-6.66,f,-1,e,w,o,2,57.34561621,-96.82255847
598,p,x,y,w,6.3,f,-1,e,w,o,4,56.89746988,-96.71202397
599,p,x,s,n,-1.04,,-1,e,w,o,6,57.63589796,-98.73223258
600,e,x,s,g,4.95,f,0,t,w,o,20,57.58164027,-97.35239118
601,e,x,y,n,1.4,f,-1,e,w,o,-1,57.2949092,-99.06062907
602,e,f,f,w,-0.9,f,0,t,w,o,18,57.42023671,-95.91777016
603,e,f,y,n,0.28,f,-1,e,w,o,11,57.90769742,-98.25746203
604,e,b,y,w,4.95,f,-1,e,w,o,12,57.69210495,-99.29720038
605,e,b,s,w,1.78,f,-1,e,w,o,11,57.49508578,-97.53430783
606,e,x,s,g,0.69,f,0,t,w,o,8,57.52427817,-99.41353643
607,e,f,y,n,3.94,f,-1,e,w,o,2,57.88460656,-97.46087667
608,e,x,s,w,1.08,f,-1,e,w,o,8,57.62801406,-97.9441516
609,e,f,f,g,3.4,f,-1,e,w,o,6,57.62879565,-97.24958227
610,e,f,s,n,-0.63,f,0,t,w,o,24,57.58925048,-98.90643815
611,e,x,f,g,-9.86,f,0,t,w,o,9,57.28474682,-97.73979843
612,e,f,s,w,-0.79,,0,t,w,o,21,57.89766855,-96.698731
613,p,x,s,w,7.14,f,-1,e,w,o,-4,57.37168226,-97.14610011
614,e,x,y,y,-3.86,f,-1,e,w,o,11,57.38485776,-97.08472707
615,e,b,s,w,5.58,f,-1,e,w,o,1,57.8545057,-98.65791441
616,e,f,f,g,3.42,f,0,t,w,o,21,57.45420812,-99.1544869
617,e,b,y,w,5.2,f,-1,e,w,o,0,57.59834649,-99.32477756
618,e,b,s,y,-0.01,f,-1,e,w,o,9,57.33119709,-96.54677554
619,e,s,f,g,-0.63,f,-1,e,w,o,-2,57.62675875,-97.05430941
620,e,f,y,y,0.63,f,-1,e,w,o,-6,57.48793023,-99.91720408
621,e,b,s,w,2.67,f,-1,e,w,o,2,57.38666802,-98.02394425
622,e,x,f,w,-0.44,f,0,t,w,o,5,57.18125654,-99.14244158
623,e,f,y,y,0.58,f,-1,e,w,o,9,57.74726398,-100.4131106
624,e,f,f,g,2.05,f,-1,e,w,o,4,57.5725754,-97.77532346
625,e,x,s,w,2.01,f,-1,e,w,o,10,57.91826131,-98.388658
626,e,f,f,y,4.17,f,0,t,w,o,4,57.76829251,-98.18781568
627,e,s,f,g,-1.43,f,-1,e,w,o,-4,57.61313021,-97.84435354
628,e,b,y,w,1.03,f,-1,e,w,o,6,57.77527409,-97.58974973
629,e,b,s,w,-0.71,f,-1,e,w,o,13,57.10481148,-97.25731344
630,e,f,f,n,-6.91,f,0,t,w,o,10,56.93478387,-98.64584292
631,e,b,y,y,-1.9,f,-1,e,w,o,8,57.31168557,-99.28209459
632,e,x,f,n,0.27,,-1,t,w,o,4,57.3390501,-98.94662014
633,e,x,y,n,1.86,f,,e,w,o,8,57.7070893,-99.00793846
634,e,x,y,n,0.09,f,-1,e,w,o,4,58.09877093,-97.34531947
635,e,b,y,y,2.13,f,-1,e,w,o,9,57.626502,-96.06760654
636,e,f,y,y,-6.92,f,-1,e,w,o,4,57.23372001,-100.5632932
637,e,x,y,y,2.69,f,-1,e,w,o,12,57.3680227,-99.87387839
638,e,x,s,n,-5.85,f,0,t,w,o,9,57.33291561,-97.78949121
639,e,x,y,w,7.95,f,-1,e,w,o,2,57.59658603,-98.40649041
640,e,b,y,y,2.71,f,-1,e,w,o,7,57.71154886,-99.13073685
641,e,x,y,n,-0.43,f,,e,w,o,0,57.50818913,-98.67639748
642,e,f,y,n,8.16,f,-1,e,w,o,9,57.61600551,-97.16343
643,e,f,y,n,5.4,f,-1,e,w,o,6,57.68975406,-99.28262112
644,e,f,y,y,-0.55,f,-1,e,w,o,-1,57.46404908,-96.90363358
645,e,x,s,y,6.09,f,0,t,w,o,1,57.3099276,-96.5094487
646,e,b,y,w,1.59,f,-1,e,w,o,7,57.36940409,-99.18843488
647,e,b,s,w,-1.29,f,-1,e,w,o,8,57.40795576,-98.79300057
648,e,x,y,y,3.48,f,-1,e,w,o,12,57.45773417,-97.66227249
649,e,f,f,w,0.2,,0,t,w,o,2,57.66471863,-97.78917621
650,e,x,s,y,1.87,f,-1,e,w,o,11,57.72310084,-96.42654392
651,e,b,s,y,-0.08,f,-1,e,w,o,7,57.39300668,-97.47834988
652,e,f,y,y,-0.61,f,-1,e,w,o,4,57.3837236,-97.33091796
653,p,x,y,n,5.5,f,-1,e,w,o,4,57.39421166,-97.73327721
654,p,x,y,w,5.09,f,-1,e,w,o,8,57.45857212,-96.63224947
655,e,x,s,y,4.26,f,-1,e,w,o,1,57.76111326,-98.69808012
656,e,f,f,w,-2.12,f,0,t,w,o,5,57.66927463,-95.55799561
657,e,b,s,y,2.79,f,-1,e,w,o,14,57.80902505,-97.61749075
658,e,x,y,y,4.56,f,-1,e,w,o,3,57.54220096,-97.98075568
659,e,f,f,g,8.35,f,-1,e,w,o,-3,57.36877514,-99.84623025
660,e,b,s,w,-0.82,f,-1,e,w,o,5,57.47608589,-99.16390914
661,e,x,s,w,6.06,f,-1,e,w,o,10,57.33473854,-98.58410329
662,p,x,y,n,6.27,f,-1,e,w,o,7,57.89778502,-97.69600243
663,p,x,s,n,10.48,f,-1,e,w,o,0,57.38779366,-95.56986711
664,e,b,s,w,1.88,f,-1,e,w,o,5,57.75766327,-96.63931794
665,e,b,s,y,4.49,f,-1,e,w,o,8,57.84348586,-95.94260905
666,e,f,y,n,1.06,f,-1,e,w,o,-5,57.6983415,-99.96097964
667,e,x,y,y,11.08,f,-1,e,w,o,1,58.0031736,-98.4722666
668,e,f,y,y,-0.54,f,-1,e,w,o,2,57.42395752,-98.00220443
669,e,x,y,w,2.75,f,-1,e,w,o,14,57.7910229,-98.44087702
670,e,x,s,y,4.07,f,-1,e,w,o,-5,57.47493341,-98.58176576
671,e,f,f,n,3.98,f,-1,e,w,o,-4,57.24965599,-99.07846494
672,e,f,f,n,-1.72,f,0,t,w,o,15,57.57653646,-97.87784986
673,e,x,f,y,2.92,f,0,t,w,o,1,57.79209874,-97.73642351
674,e,f,y,y,-6.99,f,-1,e,w,o,11,57.86025242,-99.39130247
675,e,f,f,n,2.14,f,-1,e,w,o,3,57.87544858,-100.5871691
676,e,f,f,g,-1.39,f,-1,e,w,o,5,57.92837797,-98.77021769
677,e,x,y,n,1.14,f,-1,e,w,o,5,57.53193175,-98.96364012
678,e,x,y,y,-2.92,f,,e,w,o,-1,57.70603225,-97.26198973
679,e,b,s,w,-6.29,f,-1,e,w,o,8,57.52329389,-98.74987917
680,e,x,s,w,5.21,f,0,t,w,o,5,57.3474823,-98.5880487
681,e,x,y,w,0.5,f,-1,e,w,o,8,57.50240282,-98.69098012
682,e,x,f,y,0.86,f,0,t,w,o,3,57.20610348,-97.26026089
683,e,b,s,y,-0.18,f,-1,e,w,o,12,57.59702897,-99.53341874
684,e,x,f,n,9.08,f,-1,t,w,o,6,57.30688768,-98.96399584
685,e,x,y,w,0.91,f,-1,e,w,o,6,57.66519057,-98.13671691
686,e,f,f,g,-1.26,f,-1,e,w,o,0,57.51767794,-97.26732243
687,e,b,y,w,1.33,,-1,e,w,o,4,57.38511699,-97.71652182
688,e,x,y,y,0.98,f,-1,e,w,o,8,57.65800922,-98.67582927
689,e,x,s,w,-1.43,f,-1,e,w,o,10,57.86067396,-96.16639735
690,e,b,s,y,-0.13,f,-1,e,w,o,0,56.94039613,-99.24159339
691,e,b,y,w,3.89,f,-1,e,w,o,6,57.35201053,-97.64952814
692,e,x,y,n,-1.43,f,-1,e,w,o,4,57.35133297,-97.48288557
693,e,f,s,g,-1.2,f,0,t,w,o,23,57.58175081,-99.85877743
694,p,x,y,n,2.18,f,-1,e,w,o,3,57.33955623,-98.49478096
695,e,b,y,w,-0.8,f,-1,e,w,o,3,57.2953919,-97.56161664
