measure,year,month,sector,size,district,elevation,floors,built,tmp_min,tmp_mean,tmp_max,cost,source
269,2011.0,9.0,residential,239.0,5,37.0,18.0,1998.0,20.3,26.5,33.2,3352.32,gas
270,2005.0,4.0,factory,268.0,8,37.0,2.0,1963.0,21.1,26.9,,344.92,oil
271,,5.0,office,657.0,5,203.0,24.0,1999.0,20.7,28.4,33.5,13375.21,oil
272,2005.0,5.0,commercial,213.0,1,172.0,3.0,1960.0,21.9,28.8,36.8,1102.15,elec
273,2007.0,12.0,education,439.0,1,19.0,6.0,1989.0,7.6,14.4,19.3,4321.4,oil
274,2008.0,6.0,factory,268.0,8,37.0,2.0,1963.0,25.9,30.9,35.9,454.74,elec
275,2006.0,7.0,commercial,378.0,3,117.0,5.0,1922.0,25.2,31.4,37.0,3200.6,elec
276,2010.0,4.0,commercial,588.0,2,12.0,4.0,1963.0,19.3,26.8,33.0,3062.4,oil
277,2010.0,2.0,commercial,932.0,5,117.0,6.0,1958.0,11.9,18.6,28.1,7843.82,oil
278,2013.0,1.0,education,260.0,4,55.0,5.0,1979.0,6.9,14.6,24.7,1834.56,elec
279,2011.0,7.0,residential,317.0,6,203.0,28.0,1999.0,24.9,29.2,37.6,6542.5,oil
280,2012.0,3.0,factory,520.0,7,117.0,2.0,1964.0,17.0,22.9,,846.74,oil
281,2006.0,5.0,factory,452.0,5,-7.0,2.0,1939.0,24.1,29.8,36.0,483.1,oil
282,2011.0,10.0,education,1919.0,3,,6.0,1962.0,17.9,24.0,28.8,,oil
283,2008.0,4.0,residential,1068.0,1,12.0,11.0,1946.0,21.0,26.5,33.3,9473.59,elec
284,2012.0,8.0,commercial,448.0,1,-7.0,6.0,1987.0,21.4,29.0,33.3,2939.81,gas
285,2005.0,8.0,education,420.0,1,12.0,6.0,1925.0,20.9,28.7,,,oil
286,2007.0,8.0,commercial,776.0,7,117.0,3.0,2002.0,24.0,28.5,35.6,3972.15,oil
287,2010.0,11.0,commercial,215.0,4,37.0,6.0,1981.0,14.2,18.9,25.8,,gas
288,2012.0,4.0,,471.0,8,117.0,3.0,2001.0,22.2,26.7,34.0,1520.95,oil
289,2013.0,1.0,education,650.0,1,12.0,2.0,1999.0,6.9,15.2,21.5,1066.34,gas
290,2012.0,4.0,commercial,260.0,4,117.0,,2009.0,21.6,27.6,36.1,1371.33,oil
291,2010.0,4.0,education,243.0,8,19.0,6.0,1991.0,19.8,27.1,32.7,2177.06,elec
292,2006.0,9.0,commercial,734.0,3,337.0,6.0,1952.0,21.4,26.2,,5593.43,elec
293,2012.0,1.0,education,442.0,5,337.0,5.0,1922.0,7.4,15.2,22.8,3023.05,oil
294,2008.0,11.0,education,911.0,5,172.0,1.0,1986.0,14.7,19.3,26.1,1249.75,oil
295,2011.0,2.0,residential,623.0,1,51.0,26.0,1999.0,13.9,19.4,25.5,17568.19,oil
296,2011.0,6.0,education,442.0,5,337.0,5.0,1922.0,25.9,30.9,36.0,2838.06,elec
297,2005.0,12.0,commercial,305.0,2,55.0,4.0,1997.0,9.5,14.8,23.0,2203.91,oil
298,2012.0,7.0,commercial,932.0,5,117.0,6.0,1958.0,24.0,30.4,34.7,4515.73,oil
299,2008.0,9.0,residential,258.0,3,51.0,9.0,1962.0,23.0,26.6,33.0,2211.84,elec
300,2005.0,8.0,office,1218.0,5,172.0,,1959.0,23.7,28.6,31.9,23100.34,gas
301,2010.0,7.0,,1231.0,5,55.0,5.0,1935.0,26.8,31.0,37.4,10099.81,elec
302,2012.0,1.0,education,488.0,6,172.0,4.0,2006.0,10.6,14.7,22.8,1524.9,gas
303,2005.0,5.0,commercial,558.0,2,117.0,3.0,1938.0,18.6,29.3,36.8,3031.68,elec
304,2007.0,6.0,education,488.0,6,172.0,4.0,2006.0,26.1,30.5,35.7,3017.01,elec
305,2012.0,8.0,commercial,372.0,6,55.0,3.0,1997.0,23.3,29.4,34.7,,gas
306,2006.0,8.0,education,1107.0,4,203.0,4.0,1927.0,22.5,29.1,36.3,4569.43,oil
307,2009.0,4.0,office,741.0,2,55.0,9.0,2004.0,19.6,27.6,32.9,6204.94,oil
308,2011.0,10.0,office,821.0,3,51.0,8.0,1993.0,18.7,23.6,30.8,7944.65,elec
309,2009.0,9.0,education,,5,12.0,4.0,1975.0,22.1,26.6,34.1,1658.24,gas
310,2008.0,10.0,office,1203.0,8,172.0,17.0,1963.0,16.3,22.9,29.0,26604.3,elec
311,2007.0,4.0,office,1084.0,8,19.0,24.0,1924.0,22.2,27.8,35.5,11613.54,gas
312,2012.0,8.0,commercial,539.0,6,172.0,4.0,2009.0,25.2,29.7,35.6,2152.12,gas
313,2014.0,5.0,education,650.0,1,12.0,2.0,1999.0,26.1,30.2,34.4,1397.76,elec
314,2013.0,,commercial,435.0,6,203.0,6.0,1925.0,14.3,19.9,25.9,4349.43,oil
315,2007.0,,commercial,230.0,6,203.0,,1967.0,8.6,14.1,,1598.88,oil
316,2011.0,8.0,office,804.0,1,337.0,18.0,1995.0,22.9,29.0,34.0,9892.34,gas
317,2012.0,8.0,commercial,260.0,7,337.0,6.0,1929.0,23.1,28.8,35.0,,elec
318,2014.0,2.0,office,1122.0,6,37.0,27.0,1958.0,8.2,19.2,28.0,19721.39,gas
319,2012.0,3.0,office,464.0,5,55.0,18.0,1947.0,15.9,23.6,30.2,,gas
320,2006.0,6.0,factory,342.0,4,172.0,2.0,1984.0,23.0,29.7,,723.95,elec
321,2006.0,9.0,factory,388.0,2,337.0,1.0,1941.0,22.8,28.4,33.8,412.29,elec
322,2007.0,9.0,factory,371.0,2,117.0,2.0,1945.0,21.9,27.5,34.1,525.22,oil
323,2010.0,12.0,education,388.0,4,172.0,2.0,1936.0,6.7,14.5,19.5,1095.09,elec
324,2011.0,11.0,education,320.0,2,203.0,5.0,1944.0,11.4,19.0,23.3,,elec
325,2006.0,6.0,education,1862.0,8,19.0,6.0,1945.0,25.5,30.8,35.5,12548.39,oil
326,2013.0,11.0,education,439.0,1,19.0,,1989.0,13.3,19.3,26.7,3924.96,oil
327,2011.0,12.0,education,812.0,7,337.0,3.0,2008.0,6.8,14.8,22.8,2188.45,gas
328,2013.0,10.0,office,460.0,3,12.0,16.0,1981.0,11.7,22.6,28.4,7789.82,elec
329,2009.0,7.0,commercial,239.0,7,,6.0,1959.0,,31.3,37.1,2585.79,elec
330,2011.0,5.0,office,285.0,7,55.0,8.0,1932.0,23.4,29.2,36.8,1381.79,gas
331,2010.0,12.0,commercial,157.0,6,12.0,3.0,1921.0,9.1,14.7,21.4,891.7,oil
332,2006.0,10.0,residential,1024.0,6,203.0,23.0,1967.0,18.5,23.4,30.5,29675.52,elec
333,2006.0,11.0,office,1249.0,6,12.0,9.0,1940.0,13.1,19.1,24.8,6620.95,gas
334,2007.0,12.0,residential,1024.0,6,203.0,23.0,1967.0,9.5,14.6,20.5,26114.46,elec
335,2008.0,12.0,residential,350.0,3,19.0,22.0,1963.0,9.8,15.1,22.6,7501.13,oil
336,2014.0,,office,549.0,8,19.0,3.0,1972.0,22.3,29.5,33.5,1670.06,oil
337,2014.0,10.0,commercial,365.0,3,203.0,2.0,1963.0,16.3,23.4,31.0,1184.7,elec
338,2012.0,6.0,factory,287.0,8,203.0,5.0,1923.0,22.1,30.4,35.5,1217.45,elec
339,2013.0,3.0,commercial,215.0,4,37.0,6.0,1981.0,19.8,24.3,28.7,1911.47,elec
340,2012.0,1.0,commercial,551.0,1,203.0,3.0,1927.0,9.0,14.4,17.8,1506.54,gas
341,2007.0,2.0,factory,788.0,4,117.0,6.0,1998.0,14.6,19.9,,4795.61,elec
342,2010.0,3.0,commercial,213.0,1,172.0,3.0,1960.0,18.3,23.8,,1152.24,elec
343,2014.0,12.0,education,545.0,5,19.0,4.0,2002.0,8.9,15.5,21.5,2658.48,oil
344,2013.0,,education,187.0,1,172.0,4.0,2002.0,19.8,25.4,31.6,1156.11,elec
345,2011.0,4.0,commercial,411.0,8,19.0,4.0,1987.0,20.9,26.9,36.0,1335.66,gas
346,2007.0,7.0,education,403.0,5,337.0,6.0,1954.0,24.2,31.2,40.8,3696.64,elec
347,2012.0,3.0,office,225.0,6,19.0,23.0,1946.0,17.3,23.4,28.7,3850.2,gas
348,2010.0,12.0,office,1418.0,5,12.0,20.0,1964.0,7.6,14.6,22.2,25503.6,oil
349,2009.0,12.0,education,403.0,5,337.0,6.0,1954.0,9.3,14.6,20.9,2512.29,gas
350,2008.0,9.0,factory,371.0,2,117.0,2.0,1945.0,19.3,26.3,32.9,719.89,elec
351,2014.0,12.0,,,5,203.0,2.0,,8.5,15.4,23.1,1470.33,oil
352,2006.0,2.0,commercial,657.0,6,-7.0,1.0,1963.0,14.3,19.2,23.8,684.33,gas
353,2010.0,6.0,office,,2,51.0,13.0,2002.0,,30.4,35.5,13780.17,elec
354,2013.0,7.0,residential,379.0,8,19.0,27.0,1941.0,24.2,30.4,36.6,7183.57,oil
355,2009.0,12.0,residential,1085.0,5,37.0,7.0,1928.0,6.1,14.5,20.1,6200.21,gas
356,2014.0,1.0,education,480.0,4,51.0,2.0,1951.0,6.2,14.6,22.2,607.1,gas
357,2012.0,7.0,factory,987.0,5,203.0,2.0,,23.8,29.3,36.3,1735.26,elec
358,2012.0,12.0,commercial,372.0,6,55.0,3.0,1997.0,6.2,14.6,22.0,1113.99,gas
359,2011.0,2.0,commercial,437.0,1,-7.0,3.0,1960.0,13.6,18.9,24.5,2055.65,elec
360,2013.0,5.0,residential,291.0,6,51.0,13.0,1994.0,20.5,28.5,34.6,3054.02,oil
361,2013.0,3.0,residential,179.0,3,12.0,7.0,1978.0,15.8,24.1,31.3,1093.5,oil
362,2006.0,11.0,education,256.0,7,37.0,2.0,1946.0,11.2,19.7,26.4,416.16,gas
363,2007.0,1.0,office,1296.0,3,12.0,20.0,2008.0,9.9,14.7,21.1,27433.73,elec
364,2012.0,3.0,residential,591.0,5,-7.0,20.0,1964.0,15.3,23.2,27.6,7894.89,gas
365,2009.0,11.0,commercial,1869.0,5,117.0,4.0,1987.0,11.8,20.2,27.3,9954.51,oil
366,2009.0,11.0,office,479.0,1,203.0,27.0,1973.0,12.8,18.7,23.7,16399.64,oil
367,2013.0,2.0,education,471.0,8,117.0,3.0,2001.0,,20.2,25.3,1752.53,oil
368,2006.0,6.0,commercial,129.0,1,337.0,,,25.0,31.0,35.1,293.93,gas
369,2012.0,3.0,education,187.0,1,172.0,4.0,2002.0,17.1,23.7,28.8,1005.31,elec
370,2014.0,12.0,commercial,339.0,1,37.0,4.0,2009.0,8.7,15.0,22.2,1668.41,gas
371,2008.0,9.0,commercial,975.0,2,12.0,3.0,1994.0,20.7,27.0,32.8,3211.71,gas
372,2008.0,8.0,education,457.0,4,37.0,6.0,1961.0,23.3,29.1,35.2,1938.05,gas
373,2007.0,2.0,commercial,622.0,3,51.0,1.0,1966.0,12.5,19.9,27.0,53.45,gas
374,2009.0,9.0,commercial,912.0,6,172.0,6.0,1951.0,22.2,27.0,32.3,9009.1,elec
375,2014.0,12.0,education,320.0,2,203.0,5.0,1944.0,6.9,14.5,20.7,1636.8,gas
376,2006.0,5.0,,139.0,7,117.0,6.0,1928.0,16.3,28.7,35.5,874.12,gas
377,2005.0,7.0,commercial,,5,337.0,1.0,1964.0,27.3,31.0,35.5,592.97,oil
378,2012.0,11.0,factory,388.0,2,337.0,1.0,1941.0,10.2,19.0,25.7,376.44,elec
379,2005.0,9.0,,,4,203.0,4.0,1941.0,20.1,27.7,33.8,3452.08,oil
380,2005.0,5.0,commercial,1127.0,6,12.0,2.0,1936.0,,28.9,33.2,3710.99,elec
381,2011.0,6.0,residential,880.0,5,12.0,8.0,2000.0,25.2,31.4,37.9,5589.49,oil
382,2009.0,12.0,residential,228.0,1,55.0,22.0,1960.0,10.1,15.0,22.2,5056.13,elec
383,2013.0,5.0,education,585.0,8,12.0,3.0,1924.0,22.1,29.2,35.0,2263.19,elec
384,2014.0,12.0,commercial,129.0,1,,2.0,1952.0,7.0,15.5,23.1,,gas
385,2009.0,11.0,commercial,547.0,6,37.0,5.0,1992.0,,18.8,24.5,4931.75,elec
386,2007.0,8.0,factory,371.0,2,117.0,2.0,1945.0,22.0,28.8,36.4,501.35,oil
387,2014.0,9.0,commercial,,2,55.0,2.0,1984.0,19.6,26.3,,,elec
388,2011.0,9.0,education,427.0,4,55.0,1.0,1946.0,,26.4,32.1,254.15,gas
389,2013.0,,office,277.0,1,172.0,10.0,1928.0,23.0,28.0,35.4,2268.63,oil
390,2012.0,5.0,factory,579.0,7,337.0,1.0,1929.0,22.2,28.8,35.2,559.31,elec
391,2005.0,4.0,office,286.0,3,55.0,15.0,1937.0,20.4,26.4,34.7,4540.54,elec
392,2013.0,2.0,office,487.0,1,51.0,2.0,1934.0,14.0,19.6,29.4,1100.19,oil
393,2013.0,7.0,commercial,437.0,1,-7.0,3.0,1960.0,20.2,30.7,35.3,1360.03,oil
394,2007.0,1.0,commercial,252.0,8,337.0,5.0,1976.0,9.0,15.3,22.3,1895.66,elec
395,2009.0,9.0,office,976.0,3,19.0,26.0,,20.8,27.5,32.4,1557.58,gas
396,2008.0,8.0,,427.0,4,55.0,1.0,1946.0,25.0,29.4,35.7,602.58,elec
397,2007.0,8.0,,240.0,3,37.0,5.0,1957.0,23.8,29.5,34.8,631.8,oil
398,2008.0,11.0,residential,648.0,8,172.0,29.0,1937.0,12.1,18.9,24.8,20205.5,oil
399,2014.0,12.0,commercial,339.0,1,12.0,1.0,1926.0,9.1,15.6,23.9,621.21,oil
400,2010.0,7.0,education,911.0,5,172.0,1.0,1986.0,25.4,30.1,35.2,890.21,oil
401,2014.0,5.0,commercial,836.0,2,12.0,3.0,1971.0,25.1,29.1,35.7,2711.35,oil
402,2010.0,4.0,residential,623.0,8,337.0,26.0,1993.0,21.0,26.5,31.2,19789.03,elec
403,2011.0,11.0,education,599.0,1,337.0,,1946.0,12.5,18.3,24.0,1932.13,elec
404,2011.0,5.0,commercial,301.0,7,12.0,2.0,1920.0,24.5,29.9,37.0,751.15,gas
405,2006.0,9.0,,549.0,8,19.0,3.0,,21.8,26.7,36.4,1284.66,oil
406,2008.0,1.0,office,356.0,1,55.0,25.0,1952.0,11.2,15.2,20.0,12859.71,oil
407,2008.0,1.0,education,222.0,4,117.0,2.0,1982.0,5.2,14.5,19.5,707.82,oil
408,2012.0,1.0,residential,179.0,3,12.0,7.0,1978.0,10.1,15.5,22.3,1477.74,elec
409,2012.0,10.0,residential,317.0,6,,28.0,1999.0,17.1,24.2,32.5,9841.71,elec
410,2010.0,1.0,office,399.0,5,37.0,15.0,,7.9,15.2,19.5,5181.99,gas
411,2006.0,3.0,factory,3888.0,8,172.0,1.0,1963.0,17.7,24.3,31.5,1301.7,gas
412,2008.0,10.0,commercial,334.0,8,37.0,4.0,2001.0,18.3,24.2,30.5,1727.72,oil
413,2011.0,2.0,education,,3,-7.0,3.0,1978.0,13.3,18.7,23.1,667.79,oil
414,2009.0,11.0,factory,1272.0,2,19.0,3.0,1922.0,12.6,19.6,,3349.68,elec
415,2012.0,12.0,commercial,836.0,2,12.0,3.0,1971.0,7.7,15.5,,4542.09,elec
416,2008.0,9.0,commercial,215.0,4,37.0,6.0,1981.0,18.5,26.8,31.4,1527.55,oil
417,2006.0,7.0,factory,3888.0,8,172.0,1.0,1963.0,24.5,31.2,37.3,1366.79,gas
418,2012.0,1.0,commercial,657.0,2,19.0,5.0,,8.1,15.2,24.6,5665.97,elec
419,2006.0,7.0,education,471.0,8,117.0,3.0,2001.0,24.3,31.4,36.9,1520.95,oil
420,2014.0,,commercial,411.0,8,19.0,4.0,1987.0,22.6,29.3,36.8,1130.18,gas
421,2014.0,6.0,residential,2730.0,1,-7.0,17.0,1973.0,24.0,29.5,,31270.36,gas
422,,1.0,,371.0,5,-7.0,6.0,1953.0,5.0,15.5,21.9,2041.87,elec
423,2009.0,3.0,office,649.0,3,172.0,9.0,2008.0,18.2,23.6,,4718.72,oil
424,2011.0,11.0,education,243.0,8,19.0,6.0,1991.0,12.6,19.8,27.6,2177.06,elec
425,2006.0,5.0,commercial,588.0,2,12.0,4.0,1963.0,22.7,28.6,33.7,2357.97,gas
426,2009.0,10.0,office,285.0,7,55.0,8.0,1932.0,17.9,23.2,27.2,3670.8,elec
427,2014.0,11.0,commercial,1571.0,5,-7.0,6.0,,12.9,19.4,26.5,13639.48,oil
428,2007.0,1.0,office,399.0,5,37.0,15.0,1922.0,9.2,15.6,23.1,7014.9,elec
429,,5.0,office,804.0,1,337.0,18.0,1995.0,24.4,29.8,35.4,17019.07,elec
430,2006.0,5.0,factory,3888.0,8,172.0,1.0,1963.0,24.2,29.0,37.4,1496.96,gas
431,2014.0,7.0,commercial,877.0,2,55.0,2.0,1984.0,25.7,30.7,38.5,1896.21,oil
432,2010.0,5.0,factory,240.0,3,37.0,5.0,1957.0,21.1,29.1,36.3,1043.28,elec
433,2006.0,8.0,,399.0,5,12.0,4.0,1975.0,25.5,29.5,,1951.97,elec
434,2011.0,4.0,commercial,553.0,4,12.0,2.0,2001.0,,26.6,34.5,1638.83,elec
435,2014.0,4.0,education,312.0,1,-7.0,1.0,1941.0,21.2,27.3,34.5,398.36,elec
436,2009.0,10.0,office,1203.0,8,172.0,17.0,1963.0,15.1,23.3,27.7,19001.76,oil
437,2008.0,6.0,factory,579.0,7,337.0,1.0,1929.0,20.9,30.0,39.1,587.28,elec
438,2005.0,9.0,commercial,615.0,6,172.0,5.0,1998.0,,27.4,34.4,3525.8,oil
439,2013.0,7.0,commercial,339.0,1,12.0,1.0,1926.0,,31.2,,611.28,elec
440,2008.0,9.0,residential,594.0,8,337.0,26.0,1994.0,20.2,27.7,36.4,6204.78,gas
441,2013.0,4.0,residential,313.0,3,-7.0,7.0,1978.0,19.9,27.1,31.9,,gas
442,2013.0,8.0,education,581.0,7,337.0,5.0,1984.0,22.7,28.9,35.0,3228.91,oil
443,2011.0,5.0,office,577.0,6,203.0,3.0,1941.0,22.7,28.9,,1552.71,oil
444,2009.0,2.0,residential,924.0,7,203.0,25.0,1931.0,14.1,19.7,29.0,22912.48,oil
445,2013.0,1.0,office,557.0,6,37.0,7.0,1925.0,5.5,14.8,20.4,4165.25,oil
446,2008.0,9.0,office,,6,37.0,27.0,1958.0,20.0,27.1,33.2,17843.17,gas
447,2007.0,,education,585.0,8,12.0,3.0,1924.0,17.4,24.2,28.9,1128.14,gas
448,2008.0,3.0,commercial,813.0,3,12.0,4.0,1961.0,18.0,23.4,26.9,,elec
449,2007.0,7.0,,365.0,3,203.0,2.0,1963.0,24.5,29.8,39.1,1030.18,elec
450,2013.0,1.0,office,549.0,8,19.0,3.0,1972.0,5.4,14.3,,,elec
451,2011.0,3.0,office,575.0,4,172.0,14.0,1940.0,16.5,23.3,29.4,7470.14,oil
452,2006.0,7.0,,,5,12.0,23.0,1963.0,25.2,30.9,36.4,2566.07,gas
453,2005.0,10.0,commercial,776.0,7,117.0,3.0,2002.0,15.1,23.7,30.3,3075.72,oil
454,2014.0,1.0,education,337.0,8,203.0,,1940.0,9.0,15.4,,207.6,gas
455,2012.0,5.0,residential,954.0,8,117.0,27.0,1943.0,24.6,29.9,34.0,30157.26,elec
456,2007.0,4.0,,173.0,6,51.0,6.0,1999.0,20.6,26.8,32.3,922.99,oil
457,2010.0,1.0,education,173.0,6,51.0,6.0,1999.0,4.5,14.2,21.6,1464.83,elec
458,2006.0,11.0,office,,1,117.0,7.0,2004.0,11.6,19.3,25.3,9012.08,elec
459,2006.0,1.0,commercial,360.0,3,12.0,3.0,1948.0,9.8,15.0,,80.15,gas
460,2014.0,6.0,education,594.0,8,203.0,3.0,1936.0,23.3,30.0,36.0,1834.75,oil
461,2005.0,11.0,factory,953.0,2,-7.0,1.0,1982.0,14.1,19.5,26.1,836.54,elec
462,2008.0,7.0,commercial,599.0,8,337.0,1.0,1948.0,23.2,31.0,35.9,374.35,gas
463,2014.0,8.0,,,6,51.0,13.0,1994.0,23.3,29.2,34.9,2788.45,oil
464,2009.0,7.0,commercial,615.0,6,172.0,5.0,1998.0,24.2,30.5,35.0,,elec
465,2007.0,9.0,office,493.0,1,51.0,28.0,1995.0,17.6,27.1,33.7,14687.46,elec
466,2009.0,1.0,factory,1515.0,3,117.0,6.0,1934.0,9.9,15.4,20.1,5497.63,elec
467,2008.0,5.0,commercial,301.0,2,337.0,,1992.0,19.2,29.2,37.8,1946.87,elec
468,2011.0,8.0,education,326.0,7,12.0,5.0,1983.0,23.2,29.6,36.1,1621.03,oil
469,2005.0,10.0,commercial,622.0,3,51.0,1.0,1966.0,18.9,24.1,,743.95,oil
470,2014.0,3.0,residential,291.0,6,51.0,13.0,1994.0,16.7,23.2,30.2,2216.46,gas
471,2005.0,1.0,residential,1085.0,5,37.0,7.0,1928.0,7.7,14.5,19.6,,oil
472,2008.0,6.0,education,320.0,2,203.0,5.0,1944.0,22.0,30.6,,2483.71,elec
473,2014.0,2.0,commercial,624.0,6,55.0,6.0,1978.0,15.3,19.5,23.8,3087.3,gas
474,2007.0,4.0,commercial,575.0,6,19.0,5.0,1979.0,21.9,27.6,33.9,2620.28,gas
475,2013.0,8.0,factory,240.0,3,37.0,5.0,1957.0,21.7,28.9,35.9,57.75,gas
476,2009.0,4.0,residential,530.0,3,,17.0,2007.0,21.6,27.4,33.1,520.35,gas
477,2014.0,9.0,commercial,599.0,8,337.0,1.0,1948.0,20.3,25.5,30.9,806.33,elec
478,2006.0,3.0,residential,648.0,8,172.0,29.0,1937.0,16.3,24.7,31.5,19131.76,elec
479,2008.0,7.0,office,356.0,1,55.0,25.0,1952.0,25.8,30.9,,6083.6,gas
480,2008.0,3.0,commercial,975.0,2,12.0,3.0,1994.0,14.9,23.8,28.5,3351.35,gas
481,2011.0,2.0,commercial,1128.0,6,172.0,1.0,2008.0,14.4,20.1,25.5,1125.97,gas
482,2012.0,1.0,education,911.0,5,172.0,1.0,1986.0,9.4,15.0,23.1,1281.32,elec
483,2005.0,4.0,commercial,122.0,6,117.0,1.0,1997.0,22.7,27.7,33.6,146.55,oil
484,2010.0,1.0,residential,1068.0,1,12.0,11.0,1946.0,10.6,15.6,22.5,8259.78,gas
485,2013.0,4.0,commercial,599.0,8,337.0,1.0,1948.0,20.7,26.5,34.2,1280.64,elec
486,2011.0,12.0,commercial,334.0,8,37.0,4.0,2001.0,7.2,14.1,20.3,2221.59,elec
487,2011.0,3.0,commercial,1178.0,4,117.0,3.0,1930.0,16.5,23.2,31.0,3681.01,gas
488,2009.0,6.0,office,1084.0,8,,24.0,1924.0,24.4,31.0,40.4,9871.51,gas
489,2014.0,8.0,factory,1005.0,4,172.0,6.0,1953.0,23.9,28.8,35.3,3645.14,gas
490,2012.0,7.0,commercial,547.0,6,37.0,5.0,1992.0,25.3,30.9,37.8,2730.08,gas
491,2012.0,6.0,commercial,215.0,4,37.0,6.0,1981.0,22.7,30.5,36.8,1343.66,gas
492,2014.0,5.0,commercial,451.0,2,12.0,,1981.0,24.0,29.5,35.6,1477.98,elec
493,2013.0,2.0,commercial,301.0,2,337.0,3.0,1992.0,14.4,19.6,25.0,1791.12,elec
494,2007.0,4.0,residential,239.0,5,37.0,18.0,1998.0,21.9,27.2,34.2,4538.06,elec
495,2011.0,6.0,commercial,476.0,7,37.0,4.0,2003.0,22.7,29.7,34.4,4291.62,elec
496,2014.0,12.0,factory,368.0,7,-7.0,1.0,1932.0,9.3,14.7,18.4,473.49,oil
497,2011.0,5.0,residential,530.0,3,19.0,17.0,2007.0,23.6,30.1,36.4,8173.87,elec
498,2007.0,7.0,office,429.0,8,203.0,11.0,1927.0,22.5,29.5,34.5,5071.23,elec
499,2005.0,8.0,commercial,622.0,3,51.0,1.0,1966.0,25.4,30.0,37.2,825.26,oil
500,2009.0,6.0,office,649.0,3,172.0,9.0,2008.0,25.1,30.3,,3690.34,oil
501,2005.0,4.0,education,480.0,4,51.0,2.0,1951.0,20.2,27.6,35.1,990.66,oil
502,2009.0,,residential,1085.0,5,37.0,7.0,1928.0,18.0,23.7,29.1,7663.42,elec
503,2007.0,5.0,education,911.0,5,172.0,1.0,1986.0,22.8,28.2,36.8,,gas
504,2007.0,10.0,education,812.0,7,337.0,3.0,2008.0,15.3,22.7,31.4,2396.88,gas
505,2010.0,5.0,commercial,367.0,2,-7.0,6.0,1974.0,23.4,28.9,34.3,1892.22,gas
506,2014.0,1.0,residential,623.0,8,337.0,26.0,,8.2,14.5,19.5,6182.32,gas
507,2007.0,1.0,,,5,117.0,5.0,2006.0,8.3,15.8,24.0,3074.93,gas
508,2011.0,5.0,education,581.0,7,,5.0,1984.0,20.9,28.6,37.9,2889.02,oil
509,2013.0,11.0,education,812.0,7,337.0,3.0,2008.0,14.0,19.6,25.7,4005.27,oil
510,2006.0,5.0,commercial,1105.0,7,117.0,6.0,1966.0,23.2,29.6,35.8,9502.45,oil
511,2009.0,12.0,commercial,1571.0,5,-7.0,6.0,1990.0,8.6,14.6,19.5,10337.66,gas
512,2008.0,8.0,residential,394.0,1,37.0,11.0,1940.0,23.6,29.2,34.7,,elec
513,2009.0,11.0,office,813.0,8,-7.0,20.0,2000.0,14.7,19.1,26.3,,elec
514,2007.0,1.0,office,176.0,6,55.0,24.0,1972.0,7.0,15.5,24.4,2880.77,gas
515,2012.0,12.0,commercial,157.0,6,12.0,3.0,1921.0,9.4,14.5,21.3,664.68,elec
516,2014.0,7.0,,213.0,1,172.0,3.0,1960.0,21.4,30.1,36.2,757.1,gas
517,2008.0,9.0,residential,256.0,8,-7.0,19.0,2005.0,21.0,27.1,34.2,3926.71,oil
518,2005.0,7.0,office,493.0,1,51.0,28.0,1995.0,26.6,31.9,38.0,8537.08,gas
519,2014.0,2.0,,442.0,1,172.0,5.0,1953.0,9.6,19.3,32.4,3465.28,elec
520,2006.0,12.0,education,565.0,5,117.0,5.0,2006.0,8.7,14.9,25.9,2936.82,elec
521,2008.0,4.0,education,320.0,2,203.0,5.0,1944.0,20.0,26.3,32.7,1894.46,oil
522,2012.0,,residential,258.0,3,51.0,9.0,1962.0,20.1,26.5,35.0,1687.1,oil
523,2011.0,2.0,office,123.0,5,12.0,23.0,1963.0,15.3,20.2,25.6,2332.79,gas
524,2010.0,7.0,factory,625.0,2,51.0,1.0,1975.0,27.0,30.7,,367.64,gas
525,2006.0,,factory,937.0,3,37.0,4.0,1969.0,11.5,18.8,25.8,3400.19,elec
526,2010.0,3.0,,599.0,8,337.0,1.0,1948.0,15.9,23.5,,825.81,oil
527,2006.0,6.0,residential,1085.0,5,37.0,7.0,1928.0,22.9,30.2,36.5,6763.86,gas
528,2010.0,12.0,commercial,437.0,1,-7.0,3.0,1960.0,7.8,15.0,22.9,,elec
529,2013.0,3.0,education,187.0,1,172.0,4.0,2002.0,16.6,23.6,30.4,,elec
530,2005.0,5.0,commercial,624.0,6,55.0,6.0,1978.0,25.2,29.4,34.1,3884.03,oil
531,2006.0,3.0,office,474.0,2,51.0,26.0,1992.0,20.1,24.3,32.6,8825.22,gas
532,2011.0,12.0,education,439.0,1,19.0,6.0,1989.0,9.2,15.1,23.6,,gas
533,2012.0,4.0,office,258.0,4,117.0,11.0,1950.0,20.7,27.4,31.8,2556.75,oil
534,2005.0,8.0,residential,1186.0,3,117.0,5.0,1999.0,21.9,30.0,34.7,3746.57,oil
535,2007.0,10.0,office,956.0,2,51.0,13.0,2002.0,18.2,23.4,27.2,13494.31,oil
536,2008.0,6.0,commercial,,7,,6.0,1929.0,26.5,31.1,35.4,1401.47,gas
537,2005.0,7.0,factory,452.0,5,-7.0,2.0,1939.0,24.6,30.7,41.3,437.09,oil
538,2012.0,6.0,office,172.0,1,19.0,23.0,1947.0,22.6,31.2,37.6,2575.36,gas
