sample,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,kind
313,5.7,0.36,1.26,6.7,0.038,169,166,mediu,3.29,0.63,10,6,white
314,5.8,0.34,1.05,6.6,0.04,152,167,mediu,3.29,0.62,10,5,white
315,6.8,0.28,3.6,1.1,0.132,162,127,mediu,3.09,0.44,9.1,6,white
316,6.8,0.25,2.04,4.7,0.031,154,134,mediu,3.21,0.38,,6,white
317,6.6,0.24,1.75,7.7,0.031,136,135,mediu,3.19,0.37,10.5,5,white
318,5.9,0.3,3.29,7.85,0.03,159,133,mediu,3.52,0.43,11.5,7,white
319,6.1,0.125,1.5,3.3,0.04,132,69,mediu,3.54,0.59,,6,white
320,6,0.1,1.68,1.1,0.041,155,65,mediu,3.61,0.61,10.3,7,white
321,6.6,0.24,1.75,7.7,0.031,138,135,mediu,3.19,0.37,,5,white
322,6.8,0.25,2.04,4.7,0.031,154,134,mediu,3.21,0.38,10.6,6,white
323,6.8,0.28,2.64,9.3,0.031,151,137,mediu,3.16,0.36,10.4,6,white
324,8.3,0.41,2.55,2,0.046,115,207,mediu,3.02,0.55,11.4,5,white
325,7.5,0.27,1.55,5.8,0.057,229,313,mediu,3.18,0.59,10.5,5,white
326,7.9,0.26,2.46,15.15,0.04,154,216,very hig,2.96,0.6,10,6,white
327,6.4,0.34,1.38,6.3,0.039,159,143,mediu,3.19,0.65,10,6,white
328,6.5,0.28,2.1,15.4,0.042,177,195,very hig,3.23,0.5,9.6,6,white
329,7.2,0.21,2.05,1.3,0.036,133,85,lo,3.17,0.51,10.4,5,white
330,6.4,0.32,2.8,4.8,0.03,190,101,lo,3.36,0.6,12.5,8,white
331,6.8,0.24,1.7,4.6,0.032,141,135,mediu,3.2,0.39,,5,white
332,6.3,0.23,1.8,1.8,0.033,136,91,lo,3.28,0.4,11.8,6,white
333,6.5,0.28,1.7,9.9,0.038,132,133,hig,3.11,0.44,9.8,5,white
334,5.6,0.26,1.3,5.7,0.031,108,80,lo,3.25,0.38,10.8,5,white
335,6.3,0.23,1.8,1.8,0.033,138,91,,3.28,0.4,11.8,6,white
336,6.3,0.23,1.98,1.5,0.036,129,105,lo,3.32,0.42,11.2,6,white
337,5.8,0.27,1.62,12.3,0.045,171,170,very hig,3.28,0.42,9.3,6,white
338,5.9,0.26,2,1.3,0.047,114,139,mediu,3.45,0.53,10.4,5,white
339,6.6,0.18,2.45,1.5,0.049,191,141,mediu,3.43,0.85,10.2,7,white
340,7.4,0.2,3.01,7.8,0.045,167,153,hig,3.19,0.55,9,7,white
341,8,0.24,2.16,1.5,0.047,,129,mediu,3.2,0.54,10,6,white
342,6.4,0.26,2.52,9.7,0.044,150,140,,3.18,0.47,9.1,6,white
343,5.4,0.31,2.35,3,0.053,144,144,mediu,3.29,0.76,10,5,white
344,5.4,0.29,2.82,3,0.052,167,145,mediu,3.29,0.75,10,6,white
345,7.1,0.145,1.98,4.6,0.05,151,131,mediu,3.28,0.4,9.6,6,white
346,5.6,0.34,0.7,1.3,0.031,158,68,lo,3.36,0.51,11.2,7,white
347,6.7,0.19,2.46,15.6,0.056,197,155,very hig,3.2,0.44,8.8,6,white
348,7.8,0.18,2.76,13.6,0.052,160,118,very hig,3.15,0.5,10,6,white
349,7.6,0.17,2.25,11.2,0.054,158,137,very hig,3.15,0.47,10,5,white
350,6.3,0.12,2.52,2.1,0.044,191,146,lo,3.27,0.74,11.4,7,white
351,7.3,0.33,2.8,6.85,0.038,168,138,lo,3.03,0.3,11.9,7,white
352,5.5,0.335,1.8,2.5,0.071,149,128,mediu,3.14,0.51,9.6,6,white
353,7.3,0.33,2.8,6.85,0.038,176,138,lo,3.03,0.3,11.9,7,white
354,5.8,0.4,2.52,4.4,0.047,160.5,245,,3.25,0.57,9.6,6,
355,7.3,0.22,2.22,14.3,0.063,166,191,very hig,2.89,0.38,9,6,white
356,7.3,0.22,2.22,14.3,0.063,172,191,very hig,2.89,0.38,9,6,white
357,6.1,0.36,1.98,1.1,0.05,142,169,mediu,3.15,0.78,9.5,6,white
358,10,0.2,2.34,1.4,0.05,139,152,mediu,3,0.42,10.4,6,white
359,6.9,0.24,2.04,4.7,0.04,161,161,mediu,3.2,0.59,10.6,6,white
360,6.4,0.24,1.92,14.9,0.047,176,162,hig,3.28,0.5,10.2,6,white
361,7.1,0.365,0.7,1.2,0.055,126,84,mediu,3.15,0.43,,5,white
362,6.8,0.15,1.8,5.3,0.05,164,127,mediu,3.4,0.39,9.7,6,
363,7.3,0.22,2.22,14.3,0.063,172,191,very hig,,0.38,9,6,white
364,6.8,0.16,2.8,2.3,0.037,154,102,lo,3.49,0.42,11.4,7,white
365,6,0.26,2.24,3.5,0.028,167,113,lo,3.4,0.71,12.3,7,white
366,6,0.18,1.62,1.5,0.089,168,143,lo,3.49,0.62,10.8,6,white
367,6.9,0.33,1.26,1,0.053,161,148,mediu,3.12,0.45,9.4,6,white
368,7.7,0.29,2.88,2.3,0.049,154,178,mediu,3.17,0.64,,6,white
369,7.1,0.39,1.75,12.5,0.044,130,72,mediu,3.17,0.29,,5,white
370,6.9,0.33,1.26,1,0.053,159,148,mediu,3.12,0.45,9.4,6,white
371,7.7,0.29,2.88,2.3,0.049,158,178,mediu,3.17,0.64,10.6,6,white
372,6.6,0.905,0.95,0.8,0.048,115,204,mediu,3.34,0.56,10,5,white
373,7.2,0.27,1.62,2.4,0.048,148,149,mediu,3.1,0.51,9.2,6,white
374,5.1,0.33,1.54,1.6,0.027,162,89,lo,3.51,0.38,12.5,7,white
375,5.1,0.33,1.54,1.6,0.027,160,89,lo,3.51,0.38,12.5,7,white
376,6.4,0.31,1.96,1.5,0.037,152,119,lo,3.32,0.51,10.4,7,white
377,7.3,0.2,3.08,1.4,0.045,155,98,mediu,3.15,0.46,10,7,white
378,5.7,0.32,3,2.6,0.049,,155,mediu,3.22,0.64,10,6,white
379,6.4,0.31,1.96,1.5,0.037,156,119,lo,3.32,0.51,,7,white
380,7.3,0.2,3.08,1.4,0.045,159,98,mediu,3.15,0.46,10,7,white
381,7.2,0.28,1.56,12.5,0.046,164,179,very hig,3.1,0.52,9,6,white
382,7.5,0.35,1.68,9.6,0.051,148,157,hig,3.12,0.53,9.2,6,white
383,7.2,0.27,1.62,2.4,0.048,146,149,mediu,3.1,0.51,9.2,6,white
384,6,0.36,2.73,3.2,0.027,164,125,lo,3.38,0.39,11.3,7,white
385,5.1,0.33,1.54,1.6,0.027,160,89,lo,3.51,0.38,,7,white
386,5,0.17,3.92,1.5,0.026,168,115,lo,3.48,0.39,10.8,7,white
387,6.3,0.39,1.75,5.9,0.04,182.5,260,mediu,3.12,0.66,10.1,5,white
388,6.7,0.21,1.92,5.4,0.047,145,140,hig,3.39,0.46,,6,white
389,7,0.3,2.66,14.9,0.032,198,181,very hig,3.18,0.61,9.3,7,white
390,7,0.3,2.66,14.9,0.032,196,181,,3.18,0.61,9.3,7,white
391,6.5,0.36,1.6,1.1,0.031,117,66,lo,3.1,0.46,10.6,5,white
392,6.1,0.55,0.9,9.8,0.031,137,125,hig,3.36,0.47,10.2,6,white
393,7.3,0.24,2.58,2,0.021,138,69,lo,3.08,0.56,12.2,6,white
394,6.8,0.37,2.55,11.8,0.044,162,163,very hig,3.19,0.44,,5,white
395,6.8,0.27,0.6,1.3,0.04,187,168,lo,3.18,0.41,,5,white
396,8.2,0.28,2.1,1.8,0.031,128,93,lo,3.09,0.39,11.4,5,white
397,6.3,0.2,2.4,1.5,0.037,155,107,lo,3.46,0.5,11.4,6,white
398,5.9,0.26,1.35,18.2,0.048,154,168,very hig,3.35,0.44,,5,white
399,6.4,0.19,2.52,2.9,0.032,150,83,lo,3.3,0.41,11.7,6,white
400,6.3,0.2,2.4,1.5,0.037,153,107,lo,3.46,0.5,,6,white
401,6.8,0.37,2.55,11.8,0.044,166,163,very hig,3.19,0.44,,5,white
402,6.1,0.35,0.35,1.4,0.069,122,108,mediu,3.23,0.52,9.2,5,white
403,7.1,0.27,1.55,18.2,0.046,151,252,very hig,3.07,0.56,8.7,5,white
404,6.8,0.22,1.86,6.3,0.035,151,170,lo,3.24,0.66,,6,white
405,6.8,0.27,0.6,1.3,0.04,185,168,lo,3.18,0.41,10,5,white
406,5.8,0.28,2.38,4,0.031,178,99,,3.39,0.39,12.8,7,white
407,6.9,0.49,1.2,1.2,0.049,115,125,mediu,3.17,0.51,,5,white
408,6.3,0.14,2.34,1.2,0.044,148,116,lo,3.26,0.53,10.3,6,white
409,8.2,0.28,2.1,1.8,0.031,130,93,lo,3.09,0.39,11.4,5,white
410,7.2,0.25,2.34,18.95,0.038,162,155,very hig,2.97,0.47,9,6,white
411,7.3,0.28,2.16,12.7,0.04,156,140,very hig,3.3,0.79,9.6,6,white
412,7.2,0.19,1.95,1.2,0.036,128,85,lo,3.16,0.5,10.5,5,white
413,7.2,0.19,1.95,1.2,0.036,134,85,lo,3.16,0.5,,5,white
414,7.2,0.25,2.34,18.95,0.038,,155,very hig,2.97,0.47,9,6,white
415,7.3,0.28,2.16,12.7,0.04,162,140,very hig,3.3,0.79,,6,white
416,7.4,0.21,1.62,1.2,0.041,143,99,mediu,3.19,0.33,9.8,6,white
417,6.8,0.26,1.1,7.7,0.047,161,210,,3.1,0.47,9,5,white
418,7.4,0.21,1.62,1.2,0.041,149,99,mediu,3.19,0.33,9.8,6,white
419,7.4,0.31,1.68,1.6,0.05,151,137,mediu,3.31,0.56,10.5,6,white
420,7,0.22,2.17,2.7,0.03,179,136,lo,3.16,0.37,12.7,7,white
421,7,0.21,1.68,8.7,0.045,163,222,hig,3.25,0.54,10.4,6,white
422,7,0.21,1.68,8.6,0.045,155,221,hig,3.25,0.54,,6,white
423,7,0.21,1.68,8.6,0.045,159,221,hig,3.25,0.54,10.4,6,white
424,6.9,0.23,2.66,8.3,0.047,189,162,hig,3.34,0.52,10.5,7,white
425,7,0.21,1.68,8.7,0.045,159,222,hig,3.25,0.54,,6,white
426,7,0.21,1.68,8.6,0.045,157,221,hig,3.25,0.54,10.4,6,white
427,6.8,0.29,2.5,13.3,0.053,152,194,very hig,3.09,0.45,9.4,5,white
428,7.8,0.21,1.35,1.2,0.051,120,89,,3.06,0.46,9.1,5,white
429,7.1,0.31,2.35,13.6,0.056,154,197,very hig,3.1,0.49,9.3,5,white
430,6.8,0.29,2.5,13.3,0.053,148,194,very hig,3.09,0.45,9.4,5,white
431,6.4,0.34,0.5,1.1,0.048,117,84,mediu,3.21,0.38,9.8,5,white
432,7.4,0.155,2.38,2.3,0.045,209.5,214,mediu,3.18,0.61,9.9,7,white
433,7.2,0.55,0.36,1.5,0.108,96,151,mediu,3.07,0.57,9.2,4,white
434,7,0.23,2.88,7.1,0.028,193,104,lo,3.35,0.47,12.1,8,white
435,6.9,0.2,2.59,6.2,0.027,160,97,lo,3.38,0.49,12.2,7,white
436,6.1,0.28,1.6,2.5,0.042,125,218.5,,3.27,0.6,9.8,5,white
437,6.6,0.16,2.56,1.4,0.035,215,186,lo,3.35,0.64,12.4,8,
438,7.4,0.155,2.38,2.3,0.045,211.5,214,mediu,3.18,0.61,9.9,7,white
439,6.2,0.35,0.2,1.2,0.06,125,108,mediu,3.26,0.54,9.2,5,white
440,6.7,0.22,2.59,1.6,0.028,166,102,lo,3.29,0.59,,7,white
441,6.1,0.38,1.2,6.6,0.033,141,137,,3.3,0.69,,6,white
442,6,0.25,2.24,2.2,0.026,216,126,lo,3.43,0.65,12.9,8,white
443,6.6,0.52,2.64,12.2,0.048,174,245,very hig,3.26,0.54,9.3,6,white
444,6.9,0.24,2.16,20.8,0.031,160,139,very hig,3.2,0.33,11,6,white
445,7.1,0.32,0.96,11,0.038,76,66,mediu,3.24,0.4,11.5,3,white
446,5.8,0.28,1.35,2.6,0.054,130,156,lo,3.53,0.42,12.4,5,white
447,6.5,0.41,1.44,14,0.048,140,113,very hig,3.44,0.53,9.8,6,white
448,6.5,0.41,1.44,14,0.048,136,113,very hig,3.44,0.53,,6,white
449,6.4,0.28,2.03,1.6,0.052,174,127,mediu,3.48,0.56,10.5,7,white
450,7.2,0.6,1,9.9,0.07,121,174,very hig,3.03,0.54,9.1,5,white
451,6.1,0.2,1.25,1.2,0.038,134,128,lo,3.24,0.44,10.1,5,white
452,5.9,0.46,0.98,2.7,0.042,,160,mediu,3.46,0.51,10.6,7,white
453,6,0.27,1.89,1.6,0.046,168,113,mediu,3.41,0.51,10.5,7,white
454,6.4,0.28,2.03,1.6,0.052,176,127,mediu,3.48,0.56,10.5,7,white
455,6.4,0.41,1.44,14,0.048,144,113,very hig,3.44,0.53,9.8,6,white
456,6.3,0.23,2.17,1.5,0.022,153,82,lo,3.3,0.4,12.9,7,white
457,7.1,0.21,1.35,8.6,0.056,124,111,hig,2.95,0.52,9.5,5,white
458,6,0.37,1.92,1,0.053,149,218.5,mediu,3.29,0.72,9.8,6,white
459,6.1,0.43,1.75,9.1,0.059,179,249,very hig,3.37,0.5,8.5,5,white
460,7.1,0.21,1.35,8.6,0.056,122,111,,2.95,0.52,9.5,5,white
461,7,0.25,1.45,15.2,0.047,140,171,very hig,3.22,0.45,9.3,5,white
462,5.9,0.25,0.95,12.4,0.047,148,162,,3.35,0.38,9.5,5,white
463,6.8,0.32,1.26,2.2,0.044,,68,,3.17,0.39,9.4,6,white
464,7.2,0.39,3.1,11,0.047,166,178,very hig,3.16,0.5,8.7,5,white
465,6.3,0.21,2.9,10,0.081,136,126,,2.95,0.46,8.9,5,white
466,7,0.14,1.92,9,0.039,172,141,hig,3.22,0.43,9.4,6,white
467,6.8,0.32,1.26,2.2,0.044,137,68,mediu,3.17,0.39,9.4,6,white
468,7.2,0.39,3.1,11,0.047,164,178,,3.16,0.5,8.7,5,white
469,7.2,0.29,2.65,18.15,0.047,161,182,,3.09,0.52,9.6,5,white
470,8.6,0.37,4.2,12.15,0.039,135,158,very hig,3,0.73,9.3,6,white
471,6.5,0.38,1.7,3.4,0.036,136,200,mediu,3.14,0.76,10,5,white
472,6.6,0.24,1.74,2,0.023,137,86,lo,3.25,0.45,12.5,6,white
473,7,0.17,2.17,4.8,0.034,172,132,mediu,3.36,0.48,9.6,7,white
474,5.5,0.16,1.32,4.5,0.03,150,102,mediu,3.24,0.36,9.4,6,white
475,7,0.24,2.55,11,0.029,151,227,hig,3.03,0.61,9.5,5,white
476,7.4,0.28,2.52,1.1,0.028,188,105,lo,2.99,0.39,12.4,7,white
477,7,0.22,1.68,1.5,0.037,149,115,mediu,3.11,0.55,10.5,6,white
478,7.1,0.55,0.78,1.7,0.073,145,165,mediu,2.97,0.58,,6,white
479,6.3,0.22,1.98,1.7,0.041,187,164,mediu,3.32,0.56,10.4,6,white
480,6.7,0.47,1.7,8.9,0.043,133,172,hig,3.22,0.6,9.2,5,white
481,5.9,0.36,2.46,1.3,0.047,165,104,lo,3.33,0.51,10.6,6,white
482,5.8,0.25,1.2,13.3,0.044,139,137,very hig,3.34,0.42,9.5,5,
483,6.7,0.47,1.7,8.9,0.043,131,172,hig,3.22,0.6,9.2,5,white
484,6.2,0.37,1.5,6.6,0.346,179,200,hig,3.29,0.58,9.6,5,white
485,6.2,0.18,2.28,1.5,0.028,160,117,mediu,3.47,0.54,9.7,6,white
486,6,0.16,2.22,1.5,0.025,161,117,mediu,3.46,0.51,9.7,6,white
487,6.6,0.34,1.68,1.3,0.035,150,90,lo,3.1,0.42,10.7,6,white
488,7.4,0.29,1.74,1.6,0.045,173,180,mediu,3.34,0.68,10.5,6,white
489,7.4,0.26,1.86,7.6,0.047,170,177,hig,3.13,0.45,8.9,6,white
490,7,0.28,2.16,1,0.035,128,70,lo,3.09,0.46,12.1,6,white
491,7.1,0.23,2.73,1.6,0.032,154,65,lo,3.25,0.4,12.7,7,white
492,7.8,0.19,1.56,8.9,0.039,160,182,hig,3.18,0.46,9.9,6,white
493,6.3,0.19,1.68,1.8,0.022,148,158,lo,3.2,0.64,11.4,6,white
494,6.8,0.2,2.28,4.7,0.04,149,103,mediu,3.37,0.58,10.7,6,white
495,5.7,0.44,0.78,7,0.025,148,173,lo,3.33,0.48,12.5,6,white
496,7.2,0.4,2.48,10.8,0.041,,189,,3.08,0.49,8.6,4,white
497,6.8,0.23,1.92,1.6,0.026,159,147,,3.29,0.54,12.5,6,white
498,5.7,0.335,1.7,1,0.04,115,174,lo,3.27,0.66,10,5,white
499,7.2,0.4,2.48,10.8,0.041,148,189,very hig,3.08,0.49,8.6,4,white
500,7.2,0.28,3.24,16.7,0.045,180,200,,3.08,0.49,9.5,6,white
501,6.8,0.19,3.48,14.2,0.038,169,164,very hig,3.12,0.48,9.6,6,white
502,6.4,0.3,1.8,2.25,0.038,126,210,mediu,3.2,0.62,9.9,6,white
503,6.5,0.3,1.45,2.25,0.037,108,210,mediu,3.19,0.62,9.9,5,white
504,7.8,0.18,1.86,12.2,0.053,164,140,very hig,3.06,0.53,,6,white
505,7.8,0.18,1.86,12.2,0.053,172,140,very hig,3.06,0.53,8.9,6,white
506,7.3,0.51,1.3,3.3,0.09,111,135,mediu,3.01,0.52,8.8,5,white
507,6,0.24,1.89,1.9,0.048,180,170,mediu,3.64,0.54,10,7,white
508,5.9,0.62,1.68,3.5,0.039,173,152,lo,3.44,0.44,,6,white
509,6,0.24,1.89,1.9,0.048,180,170,mediu,3.64,0.54,10,7,white
510,6.7,0.27,0.72,1.3,0.041,180,138,lo,3.21,0.42,10,6,white
511,7.8,0.34,2.1,1.8,0.042,130,167,lo,3.11,0.41,12.1,6,white
512,7.3,0.26,2.16,5.2,0.04,149,141,mediu,3.16,0.59,11,6,white
513,7.4,0.36,1.98,1.4,0.025,147,55,,3.21,0.33,11.2,6,white
514,7.8,0.28,2.24,9,0.036,172,115,hig,3.17,0.39,10.3,7,white
515,6.1,0.31,1.56,2.2,0.051,148,167,mediu,3.37,0.47,10.4,6,white
516,6.8,0.18,1.85,1.6,0.055,153,154,mediu,3.08,0.45,9.1,5,white
517,7.4,0.15,2.52,1.7,0.045,173,154,lo,3,0.6,10.4,6,white
518,5.9,0.13,1.68,1.9,0.05,138,78,,3.43,0.64,10.8,6,white
519,7.2,0.34,1.7,12.6,0.048,107,41,mediu,3.19,0.4,11.7,5,white
520,7.9,0.19,1.3,2.1,0.039,108,143,mediu,3.05,0.74,9.8,5,white
521,7.9,0.19,1.3,2.1,0.039,106,143,mediu,3.05,0.74,9.8,5,white
522,6.9,0.25,2.4,1.3,0.038,144,101,lo,3.03,0.39,11.4,6,white
523,5.8,0.36,1.92,1.7,0.033,138,96,lo,3.03,0.38,11.2,6,white
524,5.6,0.35,1.85,1,0.038,108,72,lo,3.37,0.34,11.4,5,white
525,5.9,0.32,2.34,3.3,0.114,,140,mediu,3.09,0.45,9.2,6,white
526,7.2,0.31,1.84,5,0.04,81,29,lo,3.04,0.53,12.5,4,white
527,6.1,0.28,1.32,1.8,0.034,154,116,lo,3.36,0.44,12.6,6,white
528,5.2,0.36,0.12,1.6,0.031,142,104,lo,3.44,0.35,12.2,6,white
529,5.6,0.19,2.82,4.5,0.03,137,112,lo,3.56,0.45,11.2,6,white
530,6.4,0.1,2.1,4.9,0.048,153,103,mediu,3.43,0.79,,6,white
531,6.4,0.18,2.4,4,0.186,160,150,mediu,3.06,0.4,,5,white
532,7.4,0.25,2.16,13.2,0.067,167,178,very hig,3.01,0.48,9,6,white
533,7.4,0.25,2.16,13.2,0.067,175,178,very hig,3.01,0.48,9,6,white
534,7.4,0.25,2.16,13.2,0.067,171,178,very hig,3.01,0.48,9,6,white
535,7.9,0.345,2.55,15.3,0.047,158,171,very hig,3.09,0.51,9.1,5,white
536,7.9,0.345,2.55,15.3,0.047,156,171,very hig,3.09,0.51,9.1,5,white
537,7.4,0.25,2.16,13.2,0.067,171,178,,3.01,0.48,9,6,white
538,6.1,0.24,1.5,1.5,0.045,120,61,lo,3.31,0.54,10.4,5,white
539,6.8,0.25,1.44,4.55,0.053,161,211,hig,3.37,0.67,,6,white
540,6.7,0.31,1.24,9.9,0.04,96,175,hig,3.46,0.55,11.4,4,white
541,7.2,0.46,3.25,10.4,0.05,172,192,very hig,3.16,0.42,8.7,5,white
542,5.5,0.35,2.1,1.1,0.045,132,167,lo,3.34,0.68,,6,white
543,6.7,0.24,2.46,8.7,0.036,149,148,hig,3.22,0.62,,6,white
544,6.8,0.28,1.02,13.9,0.047,171,162,very hig,3.21,0.51,9,6,white
545,6.4,0.16,1.32,1.4,0.04,165,149,mediu,3.49,0.58,10,6,white
546,6.3,0.26,1.44,7.2,0.039,158,172,hig,3.49,0.64,,6,white
547,7.7,0.22,2.52,1.9,0.052,132,87,lo,3.3,0.49,11.8,6,white
548,6.5,0.18,2.17,1.7,0.044,166,127,mediu,3.49,0.5,10.2,7,white
549,7.2,0.46,3.25,10.4,0.05,184,192,very hig,3.16,0.42,,5,white
550,7,0.3,3.57,13.6,0.05,178,168,very hig,3.07,0.52,9.6,7,white
551,9.2,0.25,2.38,1.2,0.026,171,93,lo,2.93,0.37,,7,white
552,7.8,0.28,2.38,1.6,0.028,170,118,lo,3,0.38,12.1,7,white
553,7,0.3,3.57,13.6,0.05,180,168,very hig,3.07,0.52,,7,white
554,7.8,0.28,2.38,1.6,0.028,174,118,lo,3,0.38,12.1,7,white
555,9.2,0.25,2.38,1.2,0.026,173,93,lo,2.93,0.37,11.3,7,white
556,8.4,0.35,3.55,12.2,0.046,122,160,very hig,2.98,0.65,9.4,5,white
557,6.1,0.41,1.44,1.6,0.049,136,137,mediu,3.32,0.5,10.4,6,white
558,5.9,0.21,1.2,12.1,0.044,151,165,hig,3.25,0.39,9.5,5,white
559,7.2,0.34,2.64,4.2,0.047,177,144,,3.01,0.76,12.3,6,white
560,6.7,0.21,2.94,9.1,0.049,171,150,hig,3.12,0.74,,7,white
561,5.9,0.37,0.5,1.6,0.057,135,128,mediu,3.24,0.48,10.1,5,white
562,7.7,0.34,1.62,8.8,0.063,161,184,hig,3.09,0.63,9.2,6,white
563,7.4,0.3,1.54,1.4,0.046,156,135,mediu,3.08,0.77,,7,white
564,6.8,0.51,1.5,4.2,0.066,134,165,mediu,3.2,0.42,9.1,5,white
565,7.8,0.22,2.28,10.3,0.059,150,99,hig,3.12,0.47,10,6,white
566,7.2,0.35,2.04,12.4,0.051,118,37,mediu,3.13,0.39,11.5,6,white
567,6,0.26,2.5,2.2,0.048,155,153,mediu,3.08,0.61,9.8,5,white
568,6.1,0.26,3.06,2.2,0.05,177,154,mediu,3.08,0.6,9.8,6,white
569,6.5,0.28,1.62,5.2,0.04,164,179,,3.19,0.69,9.4,6,white
570,7.4,0.41,3.3,10.8,0.051,177,194,,3.05,0.46,8.7,5,white
571,6.5,0.28,2.03,2.7,0.038,168,107,lo,3.32,0.41,,7,white
572,6.7,0.34,2.7,16.3,0.047,134,181,,3.04,0.56,8.8,5,white
573,7.2,0.2,2.38,2.7,0.032,191,151,lo,3.16,0.39,12.7,7,white
574,7.4,0.2,2.31,1.9,0.035,177,138,lo,3.17,0.44,11.7,7,white
575,8.2,0.22,1.8,1.8,0.047,167,185,mediu,3.13,0.5,10.2,6,white
576,8.2,0.23,1.74,1.8,0.047,167,187,mediu,3.13,0.5,10.2,6,white
577,7.1,0.22,2.31,2.8,0.033,188,153,lo,3.15,0.38,12.7,7,white
578,6.5,0.28,2.03,2.7,0.038,168,107,,3.32,0.41,11.6,7,white
579,6,0.38,1.82,6,0.034,192,134,,3.38,0.38,12.3,7,white
580,7.4,0.41,3.3,10.8,0.051,179,194,very hig,3.05,0.46,8.7,5,white
581,5.7,0.18,1.1,4.2,0.042,121,111,mediu,3.35,0.39,9.4,5,white
582,7.3,0.3,1.32,6.4,0.056,,168,mediu,3.13,0.35,,6,white
583,7.4,0.24,1.32,10.7,0.042,144,81,,2.86,0.36,9.7,6,white
584,6.6,0.25,2.1,1.6,0.046,178,134,mediu,3.42,0.51,10.1,7,white
585,7.4,0.24,1.32,10.7,0.042,142,81,hig,2.86,0.36,9.7,6,white
586,7.4,0.26,1.8,7.9,0.049,158,157,hig,3.13,0.48,8.9,6,white
587,6.1,0.32,1.75,1.7,0.034,183,136,lo,3.47,0.5,10.8,7,white
588,6.9,0.28,1.89,2.1,0.036,186,121,mediu,,0.49,10.8,7,white
589,7,0.23,1.98,5.8,0.04,143,136,hig,3.19,0.58,9.5,6,white
590,7.1,0.31,2.5,14.5,0.059,106,148,very hig,2.94,0.44,9.1,5,white
591,7.3,0.2,2.22,1.2,0.037,164,119,lo,3.32,0.49,,6,white
592,6.9,0.41,1.65,10.1,0.043,130,152,hig,3.2,0.52,9.4,5,
593,6.4,0.45,0.35,1.1,0.03,106,131,lo,2.97,0.28,10.8,5,white
594,6.4,0.475,0.3,1,0.03,109,131,lo,2.97,0.29,10.8,5,white
595,6.3,0.27,2.66,0.9,0.051,141,140,mediu,3.45,0.5,,7,white
596,6.9,0.41,1.65,10.1,0.043,132,152,hig,3.2,0.52,9.4,5,white
597,7,0.29,2.22,4.9,0.034,146,127,mediu,3.17,0.44,10.8,6,white
598,5.9,0.27,2.32,11.4,0.036,183,115,hig,3.35,0.48,10.5,8,white
599,6.9,0.19,2.8,1.4,0.036,150,55,lo,3.08,0.68,,7,white
600,6.7,0.3,2.1,1.4,0.18,156,160,mediu,3.11,0.54,9.4,6,white
601,7.2,0.24,2.4,1.4,0.045,151,106,lo,2.88,0.38,10.8,6,white
602,6.4,0.45,0.35,1.1,0.03,110,131,lo,2.97,0.28,10.8,5,white
603,6.4,0.475,0.3,1,0.03,109,131,lo,2.97,0.29,10.8,5,white
604,6.3,0.26,2.94,1.5,0.052,152,134,mediu,2.99,0.61,,6,white
605,6.3,0.26,2.94,1.5,0.052,156,134,mediu,2.99,0.61,9.8,6,
606,7.3,0.25,1.45,7.5,0.049,140,158,hig,3.43,0.38,9.6,5,white
607,7.3,0.25,1.45,7.5,0.049,140,158,hig,3.43,0.38,9.6,5,white
608,6.1,0.28,1.25,17.75,0.044,150,161,very hig,3.34,0.48,9.5,5,white
609,7.4,0.37,2.1,5.7,0.061,134,94,hig,3.48,0.69,10.7,6,white
610,6.5,0.36,2.24,3.2,0.037,189,119,lo,3.25,0.65,12.4,8,white
611,7.4,0.24,2.4,4.3,0.032,129,95,lo,3.09,0.39,11.1,6,white
612,7.5,0.23,3.4,11,0.047,137,133,very hig,2.99,0.38,8.8,5,white
613,7.5,0.21,3.4,10.9,0.045,134,133,very hig,3,0.36,8.7,5,white
614,7.5,0.21,3.4,10.9,0.045,144,133,very hig,3,0.36,8.7,5,white
615,7.5,0.23,3.4,11,0.047,141,133,very hig,2.99,0.38,8.8,5,white
616,7.8,0.32,2.31,2.4,0.037,158,101,lo,3.21,0.65,11.7,7,white
617,7.8,0.26,1.62,1.9,0.051,176,195,mediu,3.23,0.5,,6,white
618,7.7,0.24,1.62,1.8,0.051,172,190,mediu,3.23,0.5,10.8,6,white
619,7.4,0.19,1.8,1.4,0.057,,135,mediu,3.12,0.5,9.6,6,white
620,6.5,0.46,2.05,16.8,0.084,167,222,very hig,3.18,0.58,9,5,white
621,6.5,0.26,2.15,8.9,0.083,146,171,hig,2.85,0.5,9,5,white
622,5.3,0.32,0.72,6.6,0.043,144,141,mediu,3.36,0.6,10.4,6,white
623,7.2,0.24,1.7,1.1,0.045,99,64,lo,3.23,0.51,11.4,5,white
624,6,0.36,0.3,1.4,0.066,123,128,mediu,3.26,0.55,9.3,5,white
625,6.2,0.24,2.32,13.3,0.039,,130,,3.33,0.46,11,8,white
626,7.6,0.56,0.48,10.4,0.096,98,177,very hig,3.32,0.45,9.1,4,white
627,7,0.32,1.44,6.2,0.048,147,228,hig,3.23,0.62,,6,white
